,Insult,Date,Comment
3416,0,,"""Great Scott\\nStephen F. Hayes\\nFebruary 20, 2012, Vol. 17, No. 22\\n\\nThroughout the 2012 election cycle Republicans have pined for a bold, conservative reformer\\xe2\\x80\\x94a leader courageous enough to make difficult choices and articulate enough to explain them to a skeptical public. The good news is they have such a candidate. The less good news: Scott Walker isn\\xe2\\x80\\x99t running for president. He\\xe2\\x80\\x99s running to hang on to his job as governor of Wisconsin.\\n\\nWalker is the target of a recall effort funded by national labor unions. Why? Reforms he made to balance the budget have dramatically diminished the influence of public employee unions. If not reversed, these reforms will inspire similar efforts across the country, and the outsized power of public sector unions will finally be reined in.\\n\\nThe election in Wisconsin\\xe2\\x80\\x94which will happen in late spring or summer\\xe2\\x80\\x94could have a profound impact on the 2012 presidential race, with the winning side emerging from the battle organized and energized in one of the most important swing states this November.\\n\\nWalker came to office in the Republican wave of 2010. He inherited a mess. Under his profligate predecessor, Jim Doyle, state government had operated almost as a slush fund for public employee unions. Giveaways to teachers and others put the state on an unsustainable fiscal path, so Doyle raised some taxes and threatened to raise others. He raided a state fund set up to cover medical liability, essentially stealing contributions doctors had made to the pooled account. The Wisconsin Supreme Court ruled against that pilfering, but the money had already been spent. Even after budget gimmickry that would make Fannie and Freddie blush, the official deficit was $3.6 billion.\\n\\nJust over a year later, Walker and the Republicans in the state legislature have nearly eliminated the deficit. For the two-year budget cycle, the state will show a $143 million shortfall because the stagnant economy has resulted in lower tax receipts than had been projected. But the shortfall is for the first half of the cycle; Wisconsin will run a surplus in the current fiscal year. And Walker said last week that he will eliminate the remaining shortfall without raising taxes. It\\xe2\\x80\\x99s a credible claim. He reduced the deficit without raising taxes. In fact, one of his first moves upon being sworn in was to cut taxes on businesses. His subsequent reforms have allowed property tax receipts to go down for the first time in years\\xe2\\x80\\x94by some $47 million.\\n\\nThe recall vote Walker faces comes because of these results. The key to his success was his restructuring of health and retirement benefits for many state employees, asking them to contribute 5.8 percent of their salary to their pensions (up from 1 percent or less) and to pay 12.6 percent of their health insurance premiums (up from 6 percent or so).\\n\\nEven some of the governor\\xe2\\x80\\x99s harshest critics acknowledged that such changes were reasonable. \\xe2\\x80\\x9cWalker is right about one thing,\\xe2\\x80\\x9d wrote Eugene Robinson, liberal columnist for the Washington Post. \\xe2\\x80\\x9cWhen it comes to pensions and benefits, public workers in Wisconsin have a sweet deal. .\\xe2\\x80\\x89\\xe2\\x80\\x89.\\xe2\\x80\\x89\\xe2\\x80\\x89. It\\xe2\\x80\\x99s easy to see why the average private-sector worker in Wisconsin\\xe2\\x80\\x94probably paying upward of 25 percent toward health insurance costs and struggling to tuck away something, anything for retirement\\xe2\\x80\\x94might agree with Walker.\\xe2\\x80\\x9d\\n\\nWalker understood from his years as Milwaukee County Executive that such changes could not occur without dramatic reforms of collective bargaining for public employee unions. So he proposed them, and Republicans in the state legislature made them law. The reforms also ended compulsory union membership.\\n\\nThe unions correctly understood these changes as a mortal threat. Without compulsory membership, unions would lose a major source of funds. And without the ability to bargain collectively for benefits, the unions would lose their most compelling argument to convince public employees to contribute a chunk of their income\\xe2\\x80\\x94in many cases more than $1,000 per year\\xe2\\x80\\x94for the privilege of membership. So they took to the streets in massive numbers and pressured the Democrats they\\xe2\\x80\\x99d elected to do everything possible to sabotage Walker\\xe2\\x80\\x99s plan. Democrats in the state senate fled to Illinois. Protesters occupied the state capitol. The fight captured national attention for months in 2011.\\n\\nThe unions lost that battle, but they did not give up the war. They launched an aggressive effort to recall several Republicans in the state senate with the hope of reversing the reforms before it became clear that they were working. They spent heavily\\xe2\\x80\\x94an estimated $30 million\\xe2\\x80\\x94and lost again.\\n\\nMeanwhile, the results of the changes began coming in. In Milwaukee, the reforms saved some $11 million, an embarrassing windfall for Democratic mayor Tom Barrett, who had predicted that the city\\xe2\\x80\\x99s structural deficit would \\xe2\\x80\\x9cexplode.\\xe2\\x80\\x9d Localities across the state have seen similar savings. There is no disputing the central fact of Walker\\xe2\\x80\\x99s tenure as governor: His reforms are working.\\n\\nThat\\xe2\\x80\\x99s a huge problem for the public employee unions as they try to convince Wisconsinites that the man responsible for this dramatic turnaround should be recalled. So they\\xe2\\x80\\x99re focusing on two other issues: his 2010 campaign and an investigation into the activities of former Walker employees.\\n\\nTheir first complaint is that Walker didn\\xe2\\x80\\x99t campaign on the specific changes he would make to collective bargaining. Walker concedes that there is some truth to the claim. He wasn\\xe2\\x80\\x99t more specific, he says today, because he did not yet know exactly how he would make the changes to collective bargaining. But Walker is conceding too much. He didn\\xe2\\x80\\x99t provide a point-by-point proposal to restrict collective bargaining, but it was no mystery that he\\xe2\\x80\\x99d make dramatic changes. Ryan Murray, a top policy adviser to Walker\\xe2\\x80\\x99s 2010 campaign, made that clear to the Milwaukee Journal Sentinel in describing the changes to public employee health and retirement benefits. \\xe2\\x80\\x9cThe way the proposal would work is we would take the choice out of the collective bargaining process,\\xe2\\x80\\x9d he said in comments published on August 29, 2010.\\n\\nDid that mean an end to collective bargaining over benefits? The reporter certainly seemed to think so. \\xe2\\x80\\x9c[Murray] said school districts often have some of the most expensive health benefits in Wisconsin and could receive cheaper insurance through the state if they didn\\xe2\\x80\\x99t have to negotiate with unions about who would insure their members.\\xe2\\x80\\x9d Christina Brey, a spokesman for the Wisconsin Education Association Council, the leading teachers\\xe2\\x80\\x99 union, had the same understanding. \\xe2\\x80\\x9cOur members oppose taking away their rights to collective bargaining, so they would definitely raise their voices against it.\\xe2\\x80\\x9d Another teachers\\xe2\\x80\\x99 union, the American Federation of Teachers, distributed flyers to its members warning that Walker would \\xe2\\x80\\x9cvoid parts of labor contracts\\xe2\\x80\\x9d\\xe2\\x80\\x94something that couldn\\xe2\\x80\\x99t happen without changes to collective bargaining laws.\\n\\nIn light of the success of Walker\\xe2\\x80\\x99s reforms, complaining about what he said in 2010 seems unlikely to win many votes. So Walker\\xe2\\x80\\x99s opponents want to change the subject. Last week, Mike Tate, chairman of the Wisconsin Democratic party, toured the state in an attempt to link Walker more closely to an investigation of some of his former employees. Here again, Democrats have resorted to distorting reality in order to smear Walker.\\n\\nThere are two separate issues. In the first, a woman who worked for Walker when he was Milwaukee County executive was found posting political comments on the Milwaukee Journal Sentinel\\xe2\\x80\\x99s website during working hours. She resigned in May 2010.\\n\\nThe second involves two former Walker employees who allegedly stole money from a veterans\\xe2\\x80\\x99 organization that worked with the county on an event held at the Milwaukee County Zoo. John Chisholm, Milwaukee\\xe2\\x80\\x99s district attorney, has been investigating the claims for 20 months. There is no indication Walker knew about the employees\\xe2\\x80\\x99 activities, much less condoned them. Chisholm has said that Walker is not a target of the investigation\\xe2\\x80\\x94which only exists because Walker requested it when he was presented with the facts.\\n\\nSome Wisconsin Republicans, pointing out that Chisholm is a Democrat and highlighting the steady stream of leaks coming from his office, are growing concerned that the investigation is a political witch hunt, designed to bloody the governor before voters cast their ballots. Walker, for his part, says that he believes Chisholm is an \\xe2\\x80\\x9cearnest\\xe2\\x80\\x9d prosecutor who will conduct a fair investigation. That\\xe2\\x80\\x99s probably overly generous.\\n\\nThe coming battle for Wisconsin will be a difficult fight for Republicans. Democrats have shown that they are willing to do just about anything to win. Unions are fighting this battle as if their very existence depends on a victory\\xe2\\x80\\x94and it might.\\n\\nFor conservatives, the fight is about much more than one man in one state. A Walker defeat would send a message that political courage does not pay and political thuggery does. Walker doesn\\xe2\\x80\\x99t like to talk about the effect the past year has had on him and his family, but it hasn\\xe2\\x80\\x99t been pleasant. He has been subjected to numerous death threats. His wife, Tonette, has been verbally assaulted more times than she can count. His two teenaged boys have been targeted on Facebook. His modest home in Wauwatosa has been the site of several union protests. Last month, a protester outside Walker\\xe2\\x80\\x99s State of the State speech told State Senator John Kleefisch that his wife, Lieutenant Governor Rebecca Kleefisch, is a \\xe2\\x80\\x9cf\\xe2\\x80\\x94ing whore.\\xe2\\x80\\x9d\\n\\nWalker has been willing to endure these attacks to turn his state around and defend conservative principles. Conservatives should rally behind him.\\n"""
3426,0,20120528035013Z,"""The Mets are a joke and no I'm not mad, just loving seeing you choada's get excited"""
3436,0,20120528223047Z,"""Trolls are a pox.\xa0 A pox on them would be like a rattlesnake trying to bite itself........."""
3446,0,20120528202700Z,"""In fact, the stranges thing about the PC crowd is the way some of them obsessively abuse me as being autistic or at least suffering from Asperger's (though, admittedly some of them take it obsessive extremes).\n\nI wonder if the end justifies the means?\n\nPerhaps Mrs Clark would honour me with another of her ""odd"" replies?\n\nAnd share her views on such attacks with us!"""
3456,1,20120320141407Z,"""Whiny bastard. You're up to your fucking eyeballs in this LIE, don't try and back pedal it now. Face it, your name will be forever linked to the most LYING, corrupt, disingenuous, filthy group ever to mislabel itself as news. Don't like that? TOO BAD! You should have thought of that before you sold your soul to Rupert Murdoch for your thirty pieces of silver. You made your dinner, now EAT IT, BABY! Scum sucking little dirt bag, one lie doesn't cover up another."""
3466,1,20120527233046Z,"""Dang I have a sister? Dats new to me..ur wife still wants big black Miami dic.k...lol..and it's nothing u can do bout it..she wants dat 305 stick up in her..lmao..lol..she goes hard."""
3476,0,20120530031303Z,"""THEY SHOULD BE DRAGGED INTO THE DUGOUT AND BEATEN WITH BATS RIGHT?"""
3486,1,20120620133009Z,"""You like whore."""
3496,0,20120620030927Z,"""WHAT THE FUCK WAS FISH DOING"""
3506,0,20120527190628Z,"""tman2067:\nYour argument about the team, the defense in particular, winning the games was a better path to follow."""
3516,1,20120619210937Z,"""Thereisnoreason to pat L4C on the back, she's as dumb as you are."""
3526,1,20120610155920Z,"""...yeah CO Mmj patient is a fuck-tard, one of the 3 shops my ass.."""
3536,0,20120529230835Z,"""This is horrible. Man's inhumanity to man knows no bounds."""
3546,0,20120527182507Z,"""I don't mind the home runs, especially with guys on base...but it is nice to see them score by other means too. That was textbook."""
3556,0,20120529013522Z,"""only 1 earned run charged to Weaver, \xa0the other 2 were unearned due to errors"""
3566,1,20120529013430Z,"""Don't keep Nag waiting.\xa0 It's hard on his knees.\xa0 'Twisted'.\xa0 Tonight.\xa0 Bromance."""
3576,0,20120528194339Z,"""lets see them. LOL he is a moron"""
3586,0,,"""http://www.youtube.com/watch?v=6Ejga4kJUts&ob=av2e love this chick's voice"""
3596,0,20120620161735Z,"""yes holder , you have a right to be there no matter how much of a crook you are, not to mention the racism you inject everytime you speak !\xa0 after all....gaybryan like you !"""
3606,1,20120610091054Z,"""no your not dickhead.\nI WON THIS FIGHT!"""
3616,1,20120528094928Z,"""You are clearly stupid, that is what he meant you thumb."""
3626,0,20120610071941Z,"""ignorant dumbasses actually think its an angel. Its just a fucking guy walking. \nJust because hes wearing a white vail that makes him look like holy and christ like. Doesnt mean its an angel.\nFFS people."""
3636,0,20120619033159Z,"""I'M THE REASON WHY PEOPLE WATCH WWE PEOPLE POWER."""
3646,0,20120612000630Z,"""Hi @Rachel Jones / Black Eiffel. I am perfectly fine. I miss you! Thank goodness I have your blog to read, so I can at least admire you from afar. I hope all is well with you and your beautiful family."""
3656,0,20120529002929Z,"""is your guys is having u stand by"""
3666,0,20120610025332Z,"""That thing looks like Sloth from the Goonies. Should have scrapped it and made a new one. And dear chrisitans, your God did that to him. So fuck him and fuck you."""
3676,0,20120530140122Z,"""I am ashamed to have ever supported this piece of crap. at one time he seemed to have good actions for this state and this country but it all went down hill with the anger he held inside. if something doesnt change soon we will see alot of this type of death because this country will go to war over the claim of this land. many will die and it wont be pretty but this country will be back in the hands of real AMERICANS. obumbles must go and I blame him for this."""
3686,0,20120530001221Z,"""What's he going to say? ""Nope sorry. Next question."". Then they would of criticized him for not answering a simple question. its lose-lose for him."""
3696,0,20120514050655Z,"""To be fair to Troyzan, he didn't start alienating people until it was 100% clear that he was going home the next time he didn't have immunity.\xa0 That's when he started acting like a dick, doing the whole ""THIS IS MY ISLAND!"" shit when he won, etc.\xa0 Before that, he was working the social game just fine."""
3706,0,20120620142347Z,"""you are really a great woman and mother. God will continue to bless you and your family."""
3716,0,,"""@FamousOriginalLucas i imagine spending a thousands of dollars on a product that people keep saying sucks is probably not that fun.  I am surprised he lasted this long.  Also, the name calling was way over the top.  Ted can be tough to have a convo with, because he often wanted to win at all costs, but still, i dunno...whatever."""
3726,1,20120529151710Z,"""HAHAHAHAHA you can't handle the fact that I know you're a fraud."""
3736,1,20120528095314Z,"""Troll Spear\nAny prospect of you learning to speak like anything except a petulant child? No, huh?\n--------------------------------------------------------------------------------\n\nhey mfcker get the fck off my dick you fuktwatcockbitchfag"""
3746,0,20120609212111Z,"""Sounds like you just make it up as you go along!! This a bunch of yahoos hell bent on a witch hunt, not a criminal court!\n\nReach down and way under, grab and pull out your head....There now, you are free!"""
3756,0,,"""santorum is the medias sweetie pie!!obamas medias loving him cuz they know in a head to head w/obama,santorum would be destroyed,badly!!!-foxnews is loving santorum because they hate newt,foxnews,all of them yanked santorum up from last place where hed been for months,BUILT rick up prior to iowa, all we heared on foxnews was ogh rick,hmm rick,somethin about rick, fact is there was nobody left to make newt gone,so for now santorums horrible record of huge earmarks,voted to raise debt limit 6 times,ricks a well know wash politician,bluecollar regular guy?lolo!!take a closer look!! rick has basically copied newts ideas,but rick lacks substance,bigtime!! foxnews is gleaming with joy now,not cuz they love rick,they dont!!cuz the put rick in to get newt out strategy for now has worked.the media is speaking of newt in the past tense,they made this mistake twice in the last year!! dont expect fox or any of the other nosey ass,politically obsessed reporters to expose rick santorum for what they know he really is,A BIG PROBLEM IF THE NOMINEE,BIG!!"""
3766,1,20120612023151Z,"""Shut up, stupid. You said that NONE Of them do.\n\nThen you said the ones who do, do so to troll Westerners.\n\nNow you're changing your story again. You're truly an imbecile."""
3776,0,,"""Next Pete Hoekstra's ad should star Michelle Malkin."""
3786,0,20120612115729Z,"""My 1st girlfriend in highschool was Greek...\nshe had hair between her breasts...\nfreaked me out...\nhave never been the same since.\n\nSpeaking of Greeks and freaked out...\nwhy is Wall Street so freaked out over Greece...\na country covered in goat turds\nand men parading down the beach with their schlongs a'swinging.\n\nThe bottom line...\nTeachers are\xa0always getting fucked by political promises...\nand as a result of the total disrespect...\nthey are lashing out in all types of unusual behavior.\n\nIf you hear a politician in 2012 throw around more bullshit on how he's going to make life better for Teachers...\ndo the Teachers a favor... DON'T vote for them."""
3796,0,,"""Warning L\\n\\nWeather and clock is not working right now."""
3806,0,20120620043815Z,"""No one on here has ever been censored...EVER!"""
3816,0,20120609221423Z,"""You are a little too caught up in all of this artificial bs world here . . ."""
3826,0,20120527222151Z,"""I'm quickly starting to loathe this guy. First, he gets caught with pot (which  isn't that serious to me). But then, he gets caught driving 100 mph while drunk. What a piece of sh.it. He could have very easily killed someone or an entire family. Throw the book at this idiot and make him learn. Don't let him play for at least 5 games this season; his return contingent on good behavior. Coming from a Lions fan."""
3836,0,,"""who needs sex, when we getting screwed by the government and the bankers."""
3846,0,20120610001328Z,"""Big blunder.... I'll take any of them over that ugly dude Rachel madcow any day! And they are 10x smarter than her."""
3856,0,20120619014750Z,"""if u gotta still trash talk phi phi o'hara ur pathetic, truly"""
3866,0,20120528193604Z,"""@echo1 - yeah, don't forget Rev. Wright got $150k to keep his mouth shut in 2008.  Mother's milk indeed."""
3876,1,20120530132041Z,"""gungongoon, you make Britain what it is today, full of cretinous maggots such as yourself. If you cant say anything intelligent why dont you just keep your big fat mouth shut."""
3886,0,20120515211655Z,"""If not news worthy, why are you posting here?"""
3896,0,20120620134306Z,"""Like you."""
3906,1,20120609200647Z,"""All these evangelists are nothing more than money hustlers who take the weak of mind's money. \n\nI say if you are that stupid, you deserve to lose your money to them."""
3916,1,20120619170327Z,"""accused but not charged or convicted. you libbies make me laugh. especially you dimwit. you are a copy and paste monkey."""
3926,0,20120527153826Z,"""Nah. Good folks there, good music POURS from that place... don't let a couple of douchebags shape your view."""
3936,0,20120529001033Z,"""your a little high on the points but I do think Miami will handle an old tired Boston team"""
3946,0,20120515200734Z,"""You're all upset, defending this hipster band...and WE'RE the douches for reading the news and discussing it?\r\n\r\nPut down the PBR, throw away the trucker hat, shave off that silly shadow-beard, put down your ""99%er"" sign, and get a job, ION."""
