,Insult,Date,Comment
2785,0,20120609212450Z,"""ATTENTION ALL WHITE PEOPLE: DO NOT BE COMFORTABLE SAYING NIGGA. I PERSONALLY WILL SLAP THE SHIT OUT OF YOU. SO WILL SOME OF MY FRIENDS. IT AS NOT ACCEPTABLE NO MATTER WHAT YOU WHAT TO THINK. JUST WHISPER IT UNDER YOUR BREATH LIKE YOU BEEN DOING!!!!!!!"""
2795,0,20120529233604Z,"""It was an out, doesn't matter how sloppy"""
2805,0,,"""We need to Tax the 49% of Americans that don't pay any Federal income Tax, they suck on the teat of the real Tax payers, but don't contribute anything. OWS, Commies."""
2815,0,,"""Sorry, but did anyone else laugh at the 1st guy's pics.\\n\\nOh my life, chavman."""
2825,0,20120528001111Z,"""The only sad part of the story was that he didn't crash.  Oh well.\n\n:("""
2835,0,20120620180612Z,"""Hey, Boehner, gimme that dress - I need more motivation.  SNNNNNNNIIIIIIFFFFFFFFFFF.\n\nYeh, I'm ready.  Let's go make a spectacle of ourselves again.\n\nAnd again.\n\nAnd again."""
2845,0,,"""@Blaine Jungwirth @clemsaucy Futurama style"""
2855,0,20120612013634Z,"""@Wubbles\xa0that puck movement was something to behold"""
2865,0,20120610083457Z,"""hats off Aamir Sir , AAMIR JI AAP KA YE SHOW HAR INSAAN KI SOCH BADAL DEGA ! HUMANBING HAREK ISAAN ME HONA JARURI HEY OR ESI BUNIYAD PE DUNIYA KAYAM HEY OR RAHEGI ! EK BHARTIYA HO NE KE NAATE HAMARA SAB KA YE FARZ HE KI SACHE HINDUSTANI HO NE KA FARZ ADA KARE OR HAMARE HO SAKE ITNI INSAANIYAD KO BADHAWA DE."""
2875,0,20120529034509Z,"""A few Thunder fans here don't seem to want to acknowledge that they lost Game 1. \n\nAll they seem to say is:\nIt was on the road, so it's no big deal\nIt was only 3 points, so it was no big deal\nManu won't score like that again, so it was no big deal\nIt was only one game, so it was no big deal\nSpurs fans are idiots, so it was no big deal\nThunder will win Game 2, so it was no big deal\nDurant/Westbrook/Harden are awesome, so it was no big deal\nTony Parker didn't score a lot of points, so it was no big deal\n\nThe fact is, 75% of teams winning the first game of a 7 game series win the series. A playoff loss is a big deal. Period. There are plenty of games left, but making excuses is just a waste of time."""
2885,0,20120530004304Z,"""jk i actually think its cool to see minnesota's resurgence"""
2895,1,20120320105309Z,"""I'm no liberal you cocksucker, just not so stupid a fucker as to shoot a kid going for candy... You're a puzzy that is scared of shadows."""
2905,0,20120611183055Z,"""@diablonn\xa0 finally someone else seems to get it, it's just a game get over it people. as someone who has actually been in combat i appreciate them actually talking to people who have seen it. todd if you want to realism join the military these are games, games are fun. your mad because of a regenerative health if that's the case don't play shooters. \xa0todd's logic is rediculous the combat isn't realistic really, no $#@!. hey todd just play red river and stop writing articles about this subject, . and like i said I'm a vet and the game dosn't piss me off your pissing me off. it seems to me you think your doing hard nose journalism by questioning the realism of a videogame, well todd in reality you failed and instead of badgering them because they used the word ""authenticity"" maybe you should spend more time reading a dictionary"""
2915,0,20120530015950Z,"""RAYS LOSE !!! RAYS LOSE !!! \nBALTIMORE ON BRINK OF LOSING! \noh ya baby, Red Sox are on edge of a win against Verlander!"""
2925,0,20120620072544Z,"""I sure hope Bravo shares this as I have posted before and have never been published."""
2935,0,20120619184036Z,"""fucking hotest blowjob ever"""
2945,0,20120619003844Z,"""A role model to fools, idiots and rubes."""
2955,0,20120619030645Z,"""I'm great RHunt. You got to see a terrific game today!"""
2965,1,20120620054655Z,"""DO YOUR JOB IN HATE LOSER"""
2975,0,20120609201605Z,"""nolimits3333 please consider helping with the\xa0President Obama campaign, we need people like you"""
2985,0,20120530043239Z,"""I'm so happy for them! They really deserve it."""
2995,0,20120620172858Z,"""And he shrugs off his rock once again...TonyRetardo!"""
3005,0,,"""For a stupid, ugly girl, she seems to have gone rather well for herself, Big house, expensive cars, millions in the bank. Still, I suppose all those girls crticizing her can match that, and are better looking as well. And the fellas have better looking birds. Yeah right. """
3015,1,20120610121506Z,"""I think one might get rabies from biting you. Do you actually read what you type? You're a psycho. And you may be newish here, but you sound like this old fart who used to fill this forum with similar mindless drivel. \n\nWhy do you hate Romney so much? Clearly even such a mentally senile old dip stick like yourself recognizes that he is nothing more than the white version of Barrack Obama. I don't really think you're on drugs. Only someone mentally disturbed can sound like a as much a crackpot as you do."""
3025,1,20120619061438Z,"""So you are a serbian traditionalist retard?\n\nWhat about serbian mafia, like Zemun clan and Arkan?\n\nYou hypocrisy is laughable."""
3035,0,,"""Just a question. If a player is injured or sick he/she is expected to take medications. Right? And some of those medications could have an unintended side effects like improved stamina or shortened recovery time. Correct? There are quite a few players on tour who seems to be chronically injured or ill. No?"""
3045,0,20120515052333Z,"""The last few weeks? Seems like a bit of an exaggeration don't you think? I haven't seen that much shit around here besides Angry's latest blog about that 777 guy."""
3055,0,20120529031217Z,"""Animal Planet told that Mermaids are real."""
3065,1,20120618220311Z,"""you're clearly retarded."""
3075,0,20120528162005Z,"""if you don't want to have stories about your kids obammmy, don't send them out in public"""
3085,1,20120320214733Z,"""You are a typical one liner Fu&^tard troll."""
3095,0,20120529172153Z,"""When you ready to discuss differences instead of being nasty I will be happy to debate you. \nSubject: [momedia] Re: Why Money In Politics Doesn't Always Win, By Rachel Maddow"""
3105,1,20120503032404Z,"""So are you. Oh wait, sorry, you're just an idiot. God has no sympathy for you. Sorry you were born stupid. Take care!"""
3115,1,20120610024046Z,"""i defended lana every time  someone said bad things about her, now i dont know what to think, lana is a bitch and a whore"""
3125,0,20120619001525Z,"""I hope they hurt that fucking pig."""
3135,1,20120529073744Z,"""Youre fucking retarded"""
3145,0,20120502153930Z,"""I love how all the LOSERS retardicans , especially those in the Bush/Cheney adminstration coming out of their rat hole to throw stones at Obama, the American Hero.\n\nRummy boy, if its so easy, why did you and your loser boss, QUIT on the mission ????"""
3155,1,20120320172912Z,"""I suppose it's just to give retards like you something to do."""
3165,0,20120620144943Z,"""Non sono un influencer e non ho letto l'intervista... non ce l'ho fatta.\nMi sono limitato a leggere le domande... la media era di sette o otto parole per domanda, a cui seguiva un paragrafo di risposta.\n\nInsomma, lo stesso ""stile"" delle interviste a Berlusconi."""
3175,0,20120611180109Z,"""People like you just don't understand the character."""
3185,1,,"""Go away libTURD, your kind just can't stand that the man told the truth, something you would never understand! """
3195,1,20120610005403Z,"""And you really believe SHE PAID for that car? Really??? Damn, you dumb! LMAO!!!"""
3205,0,,"""cant belive what iam reading this libatard belives that jimmy carter was a good pres what a looser. dont worry odumbo will blow jimmy out of the water for worst president ever"""
3215,0,20120610064003Z,"""You're no longer the ""victim"", unless your mind is weak....\xa0 you are a survivor if your mind is strong!"""
3225,1,20120529092524Z,"""Idiot: if they try to land the plane it is too heavy & will have a very bad accident & could kill everyone. Crawl back under your rock where it is dark. Better to dump fuel than kill everyone & more on the ground."""
3235,0,20120620162010Z,"""We all have the same flag and collapse\xa0buttons.\nthey are\xa0\xa0there for a reason.\nIf a troll trashes the thread, we clean it up.\nNo ""monitor"" will do it."""
3245,0,20120528171703Z,"""Indians PS just got crushed by ChiSox. Hope you are right."""
3255,0,20120611200747Z,"""He's doing all this talkin'... I would tell him ""Uhh... I need you to focus on getting your dick hard.\xa0 I don't enjoy flaccid meat down my throat."""""
3265,0,20120619194638Z,"""Oh fuck that British skank, If she tried that again, D'Lulu would pull out her shotgun and blast her right in the twat!"""
3275,0,20120609182832Z,"""I like politicians who wear their biases on their sleeves *much* better than the slick ones, who say only what the crowd before them wants to hear.\n\nLike *both* Presidential nominees this go round, and like Governor McDonnell of Virginia.\n\nMcDonnell has his vision set on higher office, and doesn't want to fuck it up right now."""
3285,0,20120612112554Z,"""The marital act, the procreative act, the union of the sexes, the life giving, life creating method through which the human race is perpetuated and new life is created....\n\nReduced by ""cewubacca"" to """"The exchange of orgasm"". Mutual masturbation.\xa0\n\nWhat a brutalised, desensitised, barbaric, dehumanised society we live in."""
3295,1,20120528051520Z,"""@ ede444 and that's all you've got to say is it well i won't be losing any sleep over it. Whether or not you are the same person or not you have the same stupid mentality. You're both like a couple of children so, easy to think you are one and the same. Your posts are the poorest in taste so you can't complain at mine. Calling me names just makes you look like a fool. If you think\xa0I'm\xa0showing off with any of my post it must mean you haven't done much with your own life. My posts are just a reflection of the truth to which you are obviously a green eyed monster. Nothing special to me or most people to say what languages one can speak or whether they've had the chance to meet important people.\xa0Perhaps\xa0you should concentrate on bettering your sad miserable life instead of posting childish comments to me."""
3305,0,20120620153441Z,"""Freedom of speech-no anger issues."""
3315,0,,"""You bet just like Jimmy Carter.\\xc2\\xa0 The pols will not\\xc2\\xa0cut their sacred cows, so lets cut the Military, because they can not complain or they will be brought up on charges.\\xc2\\xa0 We live in a dangerous world more so than when it was the cold war.\\xc2\\xa0 We have unstable people around the world that would love to destroy us and blow up themselves.\\xc2\\xa0 All of the technology in the world does not replace boots on the ground, in the air or at sea. \\nNavy vet retired."""
3325,0,20120612015516Z,"""""ignorant ass liberals, i swear...""\n\nPssst...you are talking to the wrong end."""
3335,0,20120502221256Z,"""If you didn't see her on the TV news..this is actually a very flattering photo. (I know..scary!) On TV she looked like an old piece of tanned cowhide. And please..enough with the black lip liner. NOT flattering on ANYONE."""
3345,0,,"""So, from the article it\\xe2\\x80\\x99s clear that Suarez feels he has nothing to apologise about,not because he\\'s no racist, but because of some unwritten law.......""what happens on the pitch, stays on the pitch and that\\'s the end of the story.""....basically admitting something went on,not denying it at all  \\n\\n \\n\\nFrom the Scousers we are getting \\xe2\\x80\\x9cEvra got what he deserved.\\xe2\\x80\\x9d Dispelling the myth that they support Suarez because it was all a misunderstanding, but supporting him because they agree with his racist comments. Shameful."""
3355,1,20120612113054Z,"""Poor baby, you didn't get your extreme santorum, Ron Paul, or any of the other losers. Vote for Obama punk! You are a bitter ""Coney Island Whitefish"" that never had a chance to be used. You are worthless and a pintless ideologue bigot... Your sentiment of vitriol comes at know surprise. you must have given a a bunch of money away.... Poor baby (literally). Punk!"""
3365,1,20120619231042Z,"""How is defending your child vigilante justice?\n\nWhy are you defending a child rapist?\xa0 Are you a closet pedo?"""
3375,0,20120612021455Z,"""Alien 3 was full of metaphor, subtext, and deeper meaning too. Still ""sucked"". Deep does not equal smart does not equal good.\nThis is quite fascinating, its like the opposite of that ME3 debacle where people would constantly post the same you tube deconstruction of how the game went wrong, despite all the fun they had actually playing the game. In this case, this particular writer and the comments do a similar deconstruction, yet he explicitly says ""it's still fun tho"" and people are still butthurt."""
3385,1,20120528154653Z,"""snap out of it you are so biased, whould you say the same if saddam hussain was still in power. or would you do what most shia's did including Iran , go against saddam at any cost even if you have to lie to get bush to enter the war,.dont talk about syria or iran being anti Israel. Iran never fourght a war in the name of islam read history, they are an obstical in the way of islam..,,,\n\n.""""Regarding killing of people no body knows who is doing this""""___________ ,\xa0what the syrians who live in the neghbourhood are they \xa0blind maybe there oppressed\xa0 but not dumb, , ? you sound like the assad regime who lie evry time."""
3395,1,20120529020857Z,"""Tell me how the bridge can be fixed. \xa0Oh, you can't. \xa0Get off your soapbox, retard."""
3405,0,20120612034933Z,"""Emontional restitution sounds like you tried to cash in but failed"""
3415,0,20120610001406Z,"""I'm a vet rob! How bout you? Now you know why some of us are not impressed with the street thug culture. Their are some bad $#@ people in this world. Expand your horizons, son. I used to think like you until I came up aginst some other culture that wasn't afraid of me and my culture."""
3425,1,20120618213009Z,"""Why would I want to meet you?\xa0 You have absolutely no redeeming qualities based on your delusional posts."""
3435,0,20120611194654Z,"""Hey, Per,... There's a big bus coming....wanna try to catch it ?"""
3445,0,20120528151531Z,"""Gabby in Florida  ********* \u201cMemorial day is not a holiday its a day to remember those that fought for our freedom and those that fought and were maimed wounded and killed defending our flag the one Obama took off his campaign plane??\u201d \n*********************\n""No Flag on Obama\u2019s Plane?""\n\nPosted on August 8, 2008 \n\n<b>Question</b>: ""Did Obama replace the U.S. flag on the tail of his campaign plane with his campaign symbol?""\n\n<b>Answer</b>: ""Yes. Obama\u2019s newly designed campaign plane features the campaign\u2019s logo on the tail. \n\nHowever, <b>an image of the U.S. flag appears on the side of the plane</b>.\n\n""It is probably worth mentioning that <b>Sen. John McCain\u2019s campaign Boeing 737 plane does not feature a U.S. flag on its tail either</b>. \n\nAs these images from CNN show, it does feature one on the side of the plane near the campaign\u2019s slogan, \u201cReform. Prosperity. Peace.\u201d""\n\nhttp://www.factcheck.org/2008/08/no-flag-on-obamas-plane/"""
3455,0,20120528204501Z,"""I use to chat with her back in the day on myspace. Awe.. myspace a place where you could actually interact with pstars and celebs. Fucking Mark Zuckerberg."""
3465,0,20120529073729Z,"""that home run by Trumbo was a BLAST!!!!!"""
3475,0,,"""Another reason to vote for Newt Gingrich and defeat R.I.N.O.! Desperate struggle to get Mitt Romney elected indicates they and their comrades do more than lean left. Some, wholeheartedly endorse/embrace Socialism. Maybe, not to the dedicated, robotic extent Barack Hussein Obama was sworn into office with the charge -fundamental transformation (destroy from within) of America. He and his fellow would-be-dictators think they can trample our Constitution at will. He has tried as hard as he could to fulfill PC/Socialist agenda. However, God holds America and HIS sparrows in the palm of his hand. They need to check with fellow despots who have challenged America\\'s resolve. They will be impeached! America will never be destroyed. America\\'s enemies will destroy themselves, first e.g. With all the ""supposedly"" well placed bombs in India, etc. to blow Israeli diplomats to smithereens only MANAGED to ""injure"" a couple - as opposed to Israel\\'s ""absolute"" success -if true- in blowing to smithereens any nuclear scientist(?) they target! When I hear Iran BS about closing the Straights, blah, blah, blah, I think of Saddam Hussein and his ""mother of all wars"" to be unleashed, if America even thought of attacking! American marines dug his rear end out of his gopher hole; I read somewhere that Saddam\\'s head popped off t his hanging when trap door was sprung; to add insult to injury; pour salt in open wound: Petraeus set up US military compound in his mansion compound with all its gold leaf. Keep the faith and the conversation going."""
3485,1,20120609204359Z,"""Wow, you really are a fooI."""
3495,0,20120529224517Z,"""P.S. The whole point of my statement about cigarettes and beer and other want vs. need items will make a lot more sense to you if you sit down and do the math.\n\nPeople smoke, drink, eat, and drive double the price of that bag in a lifetime and that's okay with you because it's ""self-satisfaction""???? So it's ok for some to spend the money if it gives them satisfaction?\n\nThink very hard about your statement as it is this country's absolute OBSESSION with ""self-satisfaction"" that is the problem."""
3505,0,20120529225918Z,"""<div class=""forum-item forum-reply""><div class=""forum-item-description"">You guys probably shouldn't be informing this child about how awesome you think beer is. &nbsp;He can discover it on his own when he is legally able to do so. &nbsp;</div></div>"""
3515,0,20120620053922Z,"""I'd include Wars as shit on my face."""
3525,1,20120620022937Z,"""hey Kraut piss off and go to bed...you are getting old and boring"""
3535,0,20120529223100Z,"""Sounds like you're insecure about something."""
3545,1,20120610033620Z,"""you get the ridicule because you're a fuk'n POS pr1ck\n\n\nlittle troll"""
3555,0,20120609181331Z,"""soooo......Having a man (I'm assuming) sucking your dick is doing you a favour? \xa0Really? \xa0To each their own I guess."""
3565,0,20120528233151Z,"""whats your bankroll look like"""
3575,0,20120620072548Z,"""Love you Jac as always -- you are true to yourself.  Good for you for saying no to the tabloids."""
3585,0,20120620032318Z,"""I think its called the likeometer"""
3595,1,20120620034345Z,"""CLOSE YOUR MOUTH CHIMP"""
3605,0,20120527200251Z,"""To be or not to be:that is the question!"""
3615,0,20120610151937Z,"""You fail miserably in thwarting logic. Ever hear of the ""rule of law"" in your obviously pathetic educational backround? Idiots like you make blogs fun to laugh at, but you have no place in society as anything other than a clown. How many commendations from Congress or Presidential administrations? Zero. Who are you and what significance are you to our world? I think zero sums it up. A big fat waste of resources on an obviously flawed specimen of the human race."""
3625,0,20120528025002Z,"""Hey, hey guys! So, does anyone here know what Nabari No Ou is? It's a manga/anime, and I'm just curious if anyone knows it or likes it. Anyone? XD"""
3635,0,,"""they knew he was old and could do nothing,bully boy tactics"""
3645,0,20120610002327Z,"""And Bolin's all like ""Fuck you Mako, I'll break up you and Asami!"""""
3655,1,20120619221906Z,"""go eat some ships and shut the fuck up .....you are nothing but a stupid"""
3665,0,,"""nice live style\\n\\nhttp://healh-med-news.com\\n\\nok\\n\\n """
3675,1,,"""never ratified?\\n\\nget the fuck out of here and go back to your silo."""
3685,0,20120610131526Z,"""WAIT!!\xa0 They already are you little toad!!\xa0 They're yours!\xa0 The rapists, the murderers the tax cheats, you name it!\xa0 They're ALREADY YOURS!"""
3695,1,20120610163645Z,"""So in your perverted mind if someone posts something about Obama that is ""discredited""  it is ok for you to post the unmitigated bullshit that you do?\n\nWHHHHHHHHAAAAAAAAAAAAAA HA HA HA"""
3705,0,20120529151736Z,"""Let's prove your theory by having you chewed for a few seconds and see where you stand. Hopefully your jugular won't be touched."""
3715,1,20120320211745Z,"""Aww its ok you too young for a tattoo haha having tattoos of your idols is not gay i have my dad and grandpa tattooed on me is that gay nope your a idiot and immature little bitch."""
3725,0,20120618220326Z,"""Yes,, we can see you out there and every week you kill us just a little bit more.  Don't you know how sensitive we are?\nPlease clap.  We're officially begging you now."""
3735,0,20120612150100Z,"""The fact are right in front of all the libtards faces! How long are they going to keep blaming Bush for Obama quadrupling our debt, OUTRAGEOUS spending, lavish vacations, a seperate plane\xa0for their dog whenthey do go on vacations\xa0and just overall dumb@$$ness?"""
3745,0,,"""Yeah.. She ought to give going after I s l a m a shot.They are much more fundamentalist, rigid, steeped in religious dogma and practices. But then again.. they might blow up her car. C o w a r d."""
3755,0,20120619133905Z,"""You mean ""clacking"" back at him? LOL  He's someone TYPING to you.. on a computer.. somewhere...  He as NO relevance on your life nor in your life. And you choose to let him impact you as if he does. My action or NON action, rather comes from me KNOWING what I could do to somebody if I get mad. And knowing that I CAN'T do nothing about him because he has NO bearing on my life!!!"""
3765,1,20120529011059Z,"""Last year, you're saying we ARE bankrupt, Understand grammar?"""
3775,1,20120610152720Z,"""I FUCKED YOUR WHITE MOM GGG. YOU KNOW THAT STANDS FOR GERMAN GOO GIRLS RIGHT? SOME RAUNCHY ASS PORNOI, I ACTUALLY THINK I SAW YOU ON IT GETTING YOUR BLACK ASS PISSED ON"""
3785,0,,"""@SWGADAWG @JenniferLesley @JasonHairyDawg @hamm5 @DisneyDawg He impressed me with his QB skills while running a wing T offense. He has impressed everyone at camps since before he ever started a game. He is in touch on twitter and obviously more personally with many UGA recruits. I think he is definitely all dawg and I can't blame him for feeling blessed to receive a scholarship offer from the reigning national champs as a junior in high school. I am a huge UGA fan, and even I would be pretty proud of that. """
3795,0,,"""Democrats are retiring this year en-mass !\\xc2\\xa0\\xc2\\xa0 28 have said they won't be seeking re-election with more expected to drop out later this year !\\xc2\\xa0\\xc2\\xa0 Must suck to be a democrat this year !"""
3805,1,20120619054220Z,"""DG--You're really an asshole...I hope you don't have children."""
3815,0,20120612073207Z,"""Moby Dick = Not a great movie name for today's society. \nAlso who the fuck want to make a movie about a giant whale?"""
3825,0,,"""Okay...here comes the question that could really blow this thing up:\\xc2\\xa0 Given that WH never manifested anything that suggested that she had a drug problem before she met Bobby Brown, and she did manifest thereafter, to what degree could BB find himself culpable,\\xc2\\xa0in criminal or civil court,\\xc2\\xa0in the death of WH if the toxicology tests determine that drugs contributed ton her death?"""
3835,0,20120620002207Z,"""Or you could have just used your phone as your portal music player, which eliminates the need for you to have the music player at all."""
3845,0,20120530002109Z,"""I agree with most of what you say, but how do you figure we the people allow it?\xa0\xa0We have laws and punishment in\xa0place. No one is more despised than a child killer."""
3855,0,20120528051622Z,"""I am over the limit as prescribed by the law......"""
3865,1,20120610123919Z,"""Funny you on here talking about the soulful ghetto black people but you on a black site that markets to the ghetto. You know you wish you were black. And if you are black you are a sellout nigga lol. You are just an actor. On here to create arguments and division. I see through fools like you. You came here to play a role. Keep playing it because soon its gonna end. Good day."""
3875,0,20120527204429Z,"""National Post = National Inquirer"""
3885,1,20120620000450Z,"""You are a fool and do not understand the flattening of the world."""
3895,0,20120528043729Z,"""Thank you J..you are so kind..Enjoy your week!"""
3905,1,20120502193552Z,"""You people, as in ""moronic filth."""""
3915,1,20120620002507Z,"""Fuck that...you force someone to be raped repeatedly every god damn day so your lazy ass can avoid getting a real job, beat her, imprison her, etc etc etc. and yeah every great boyfriend lets their girlfriend turn tricks--- you're fuckin sick, your mental with this way of thinking. \xa0I guess she is out of business if the next pimp knows they are dead man walking...lol... you've got to be joking - you can't really be related to this scum bag, may he burn in hell."""
3925,0,,"""Hey, if the Republicans are determined to stake out the territory of ""things really suck"", they\\\\\\'re welcome to it. Should make an attractive selling feature for their 2012 nominee."""
3935,1,20120515160649Z,"""JoelWeltman, you look like a pedophile from your picture. go get yourself incarcerated."""
3945,0,20120528205648Z,"""How about Felix? He is sure turning into one hell of a starting pitcher. I think if he gets his pitch count down and goes longer into games, he can be a number three pitcher someday."""
