,Insult,Date,Comment
3207,0,20120529155437Z,"""Another example of a government gone nuts:\n\n""EPA\u2019s additional regulations will come at a cost. One conservative estimate is that gasoline prices will increase 6-9 cents more per gallon.\nIn another outrageous example of an unreasonable regulation, the EPA fined refineries $6.8 million in 2011 alone for failing to blend cellulosic biofuel into gasoline and diesel. The only problem is that cellulosic biofuel isn\u2019t even commercially available, despite the government\u2019s mandate that we had to use 6.6 million gallons of it last year.\nWorse, EPA is mandating that refineries use 8.6 million gallons of cellulosic ethanol this year\u2014regardless of whether or a single drop of cellulosic ethanol is produced.""\n\nhttp://cnsnews.com/blog/thomas-pyle/overzealous-epa-killing-refineries-hurting-american-consumers\n\n\nobama's regulators are killing jobs helter skelter!\n\nobama=WPE"""
3217,0,20120528173706Z,"""@sowegadawg\xa0But I thought he didn't have a committable offer?"""
3227,0,,"""If Manning is done, neck and all, and has no arm strength left....A Redskin signing is just what we need in the NFC East.... A slow non mobile QB with a noodle arm and out of his element community....think Johnny Unitas in San Diego...How does it feel to finish last again Dead Skins????"""
3237,0,20120515182835Z,"""You're wasting your time."""
3247,0,20120618223549Z,"""Ryuzaki; I like Kevin Nash. You don't. Get over it."""
3257,0,20120502163312Z,"""@Asthmagirl\xa0Normally I don't support Booing ex-Seahawks. Guys like Heater will get booed for taking the money the Saints offered, but I don't think you can blame a guy for talking the big contract when the Seahawks were matching it. Brown is just a different story. They guy is just such a immature and stupid little man. All the ""slave to the businessman"" garbage, holy cow."""
3267,1,20120619025858Z,"""You realize everytime you take a crap, you are polluting."""
3277,0,,"""Really? REALLY? Slow news day?"""
3287,0,20120611203215Z,"""Fewer than the number of your mom's ""boyfriends"" that could actually be your dad."""
3297,0,20120610144508Z,"""What you see, is your hate for him."""
3307,0,20120620001459Z,"""@cnn-bef2f3663cf1e9a3a822e7348a:disqus\xa0\n\nYou're right, it certainly does.\xa0 I'm surprised you haven't brought up the story of Lot.\xa0 That's always a fun one."""
3317,0,20120528063946Z,"""With 17 in system! I'll name the next one ""fuck your blob""."""
3327,1,20120619212328Z,"""why dont you just eatshitanddie? you are not wanted here, now run along skippy."""
3337,0,20120620034413Z,"""All of you blaming russell need to shut the fuck up. Without him we are not in this game. At all."""
3347,0,,"""@JasonHairyDawg @trumely Jason I have never said anything but how i was not happy w/the way we only signed 19 players and i am stoned for it b/c im not being"" positive and seeing things the way some think i should"". How is that right? Why should i be bashed on here b/c i have an opinion? I never said anything about UGA needing to sign 3* players or signing s/one just to sign them. That is just false witnessing in any stance. I believe we have too many good players in state to just sign 19. What is wrong w/that?"""
3357,0,20120610044330Z,"""If the Pope had an alligator would that make then safe pets for kids?\n\nYou say nothing to deny the overwhelming number of people and pets killed by them- that is a fact nobody here has been able to effectively dispute. \n\nWhat does the fact that celebrities owned a breed mean?  50 cent is a no talent rapper who has been arrested how many times now????   Have you checked how may people on your list have been arrested???  How many gang bangers in jail have Pit Bulls waiting for them at home?  It is certainly not a list of intelligent people anyhow.  What celebrities do has no bearing on the breed and does not excuse how dangerous they are. If you think that is a list of intelligent people, heaven help you.\n\nNixon had a Beagle & was a crook- so?"""
3367,0,20120611211841Z,"""This guy is awesome. Saw him interviewed on DemocracyNow a month or 2 back. Good on him. A TRUE American."""
3377,1,20120619113434Z,"""you're\xa0clearly a nigger ^^"""
3387,0,20120515222936Z,"""i wanna fuck her pussy all night long"""
3397,0,,"""Do yuo sometimes laugh uncontrollably at night? I just had that ..."""
3407,1,20120612000650Z,"""i love how yo are a complete moron, and you havvee to be a complete retard to hate naruto, like seriously man? can you even form proper sentences? well, OBVIOUSLY NOT."""
3417,0,20120530050925Z,"""'Ewe'?..........Thinking about you last date.........."""
3427,0,,"""The loony left is left are terrified they might have to get off their lazy ass and work."""
3437,1,20120619045034Z,"""#nWo4Life\n#FuckTrolls"""
3447,0,20120612105525Z,"""Nazi nutcase. When you will realize jew-hatred is outdated and its for losers?\n\nWill you blame them for Blood Libel or causing both World Wars too?"""
3457,1,20120620033404Z,"""We will bury you in November, parasites."""
3467,0,20120618234724Z,"""I think bush was one of the worst precisely because of his amnesty proposals in addition to\nother betrayals to the conservative cause. Thanks to him we got obama.\nFunny how dems consider him one of the worse when in fact he was a liberal president on domestic issues."""
3477,0,20120619043417Z,"""It wouldn't surprise me one bit if asshole tucker carlson put this guy up to this."""
3487,0,20120619061010Z,"""@Toysoldier34 I played and beat the game twice now. I am not saying he gave it this review and score because of crude humor. If fact I am not complaining at all. All I said was that as unpolished as No more heroes was people still didn't care and rated it high anyways. Lollipop Chainsaw has the same problems that No more heroes had. The only thing I can add was what Kevin already said. Too many QTE and it was shorter than No more Heroes."""
3497,0,20120620074448Z,"""What's going on with Brown is systemic in the Right Wing Fascist Party.\xa0 They don't tell the truth and about half our citizenry are too fucking stupid to check them out.\xa0 They'll swallow whatever they spew and never question it."""
3507,1,20120609232216Z,"""You're an idiot. We should be sued for all the shit we've done in the MidEast. If we're not bombing, droning, starting wars, we're fucking funding them."""
3517,0,20120612020556Z,"""Lol apple is shit anyway"""
3527,0,,"""What he's really saying 'between the words' is the Democrats are very close to losing the Jewish vote in addition to losing the Catholic vote in 2012. Jews are, in a way, Obama's last hope for guaranteed votes.\\xc2\\xa0 Barry has already lost the moderate Catholics. Liberal, gay, secularized Jews & Catholics aren't a big enough demographic to carry Obama."""
3537,0,20120612022901Z,"""And who just responded to me\nBWHAHAHAHAHAHAHAHA\nYOU ARE WAY WAY FUNNY\n\nWHAT ARE YOU GOING TO SAY NEXT SOMETHING LIKE\nYOU YOU YOU MUD HEAD YOU?\nSOMETHING LIKE THAT OH SMART PERSON."""
3547,0,,"""Obama and his cronies would\\'t know the truth if it jumped up and bit them in the ass.\\xc2\\xa0 You will only get their version and not the actual truth.\\xc2\\xa0 But, of course, we can twist and turn anything they say about anyone else who does not agree with them and you are supposed to believe, and unfortunately, most of his followers do believe it to be true.\\xc2\\xa0 I think the saying goes, ""believe none of what you see and only half of what you hear"".\\xc2\\xa0 Believe you me, Seeing is not Believing.!!"""
3557,0,20120529131159Z,"""Welcome to Socialist Serfland. \xa0Hope you enjoy your stay."""
3567,1,20120529044533Z,"""GAY FAGGOT NERD FUCKERS \r\nTROLOLOLOLOLOLOLOLOLOLOLOLOLLOLOOLOLOLOLOLLLOLLLLOLOLOLOLOLOLOLOL"""
3577,0,20120609225238Z,"""Damn.r.ip. lilphat.streets gon miss u.webbie keep yo head up.got u wen I drop a new sng.niggas drroppn like flies in my city can't be caught slippn outcha"""
3587,0,,"""rape, defication, urination, squatting on private property... all crimes against society..."""
3597,1,20120320065019Z,"""Haney you suck as a painter...keep your day job...wait you suck at that too"""
3607,1,20120611165855Z,"""And your an idiot."""
3617,0,20120619220429Z,"""@Rourke needs to give me a fucking like\xa0Bah! I know! I've been doing editing work at night, so it's been tough to do other stuff."""
3627,1,20120529131856Z,"""Another big tale coming from someone that has no ideal what in hell he is talking about."""
3637,0,,"""Penn is just a publicity whore. After Hurricane Katrina hit New Orleans, he turned up with a boat to go and rescue people that hadn\\'t evacuated. He also had a full film crew in the boat\\xc2\\xa0with him. One of the real First Responders was heard to ask ""Where are the\\xc2\\xa0 people you rescue\\xc2\\xa0going to sit?"""""
3647,0,20120527212427Z,"""Good outing from Buch. He has looked better lately."""
3657,0,20120612013613Z,"""Just a puzzled query (or perhaps I'm just 'stirring the pot') - given that the swirling membership is so knowing about oils, essences, creams and such ... what out there is going to be good for your rainbeaus?\nDo you really expect him to stay looking youthful and sexy forever, without a little help? - because you can be sure he won't do it for himself, lacking the background.\nAside from hormone replacement testosterone cream (1 ml applied to skin daily), what is your WM (or Asian M) gonna need ... that doesn't leave him greased-up-and-shiny or smelling like fru-fru, piss-ante, faggoty-ass stuff.\nThink about it, folks."""
3667,0,20120529013433Z,"""J.B., thinking of you today, and hoping you will be content in your new home, never think your sacrifice goes unnoticed, or forgotten, proud of you, Dotty Griffith..."""
3677,1,20120611231311Z,"""@adamomars\xa0\xa0@Dieofnv\xa0the very last thing i said was that you sound like an idiot because you just like mcshay don't do research. the fact that you said that this is your main source of gaming news just proves your an idiot. stop being tough on the internet"""
3687,1,,"""Mane she stupid as fuck thinking everybody pose be nice to her fat out of shape ass they go hard at beyonce why would people not diss  her fat ass"""
3697,0,20120620013526Z,"""PRESIDENT ROMNEY!!!!,It has a nice ring to it!!!!"""
3707,0,20120527210607Z,"""Additional thoughts based on other people's info:\n\n1. I kind of agree with the being a SmackDown star thought though eventually I think Bryan should have a legit shot at the title. Maybe just blatantly move him to Raw, so he can. And please don't mention Tensai. The guy is not ready to challenge Punk for the title and hopefully never will be,\n\n2. Ew, Big Show? Even when I used to despise Show for his booking, I would never say ew. Seriously, who says that?\n\n3. None of you guys really pointed out the fact that this is only falling in line for Jericho. He won't come back immediately. He is touring with Fozzy now and will be gone a lot of the summer. The only one who is hurt is Orton who we get to right afterwards.\n\n4. Wait, why are we talking about two newcomers getting their very first PPV match against the face of SmackDown? Sandow and Cesaro are not at a point that they should be wrestling against Orton. Miz would be a good choice if he weren't falling so far and so fast lately. I stand by Ziggler or Judas' idea of having Orton be the special guest referee.\n\n5. Raw had at least the Punk/Bryan segment. Also, when you say there is no tag team division, you seem to miss the fact that the division is in full rebuild right now. Everyone from the Usos to Darren Young and Titus O'Neil to Hawkins and Reks to the AW stable is stepping up and finding a place. In fact, the least fluid team right now might be the champions who still don't feel like a real tag team or a serious threat. As far as SmackDown vs. Impact, I agreed with the guys on Impact, but you guys are sometimes underscoring SmackDown which was very solid story-wise and especially wrestling-wise.\n\n6. Yeah, obvious the TNA move was positive while the Raw move is polarizing.\n\n7. Wow, a lot of Hogan lovers. ""He made the show better."" ""Best mic work of his career."" What? Hogan was great on the mic in the 80s and 90s. He has not improved. He has lost his wits and charisma for the most part. Laurinaitis plays his role to perfection, and he brought about the great Extreme Rules PPV. He is a long term storyline, taking over the company one step at a time. Hogan has not improved programming. The creative team has just come up with a couple good ideas since Hogan arrived. Sorry, but at least Laurinaitis doesn't have an easy replacement.\n\n8. Btw, Sean, you aren't ahead of me anymore. I went for a perfect 20 at Over the Limit putting me in clear first. Second, I see some of your points, and Shelley could work. I just think Morgan has to be the choice now. It could end up being wrong, but Shelley is a much less safe and much more long term choice.\n\n9. I stick by what I said. Sting shouldn't be wrestling any more. He doesn't have the skill or the presence he once had. He is just a symbol being hopelessly dragged around by TNA desperately.\n\n10. Wait, so no Angle then? Then it will probably be Sting. If not, people need to realize that Roode has feuded with Hardy already. He has feuded with Styles already. Basically, that means it is someone fresh like Austin Aries or Samoa Joe. Or it's Anderson who has been built to it. So I guess I'll say I hope it's Anderson over Sting, but it will probably be Sting."""
3717,0,20120619033904Z,"""she may. you don't really know what she is going to do. this was just this weekend after all. hold your judgement off a little bit, won't you."""
3727,0,20120610081511Z,"""Its a sad state of affairs indeed."""
3737,0,20120528225423Z,"""The heat(outside) hasnt been this bad since the finals"""
3747,0,,"""it will take a tough man to correct the nation\\'s problems, not a milksop limpwrist like Mr. Obama...being vetted and found out and recognized is a tough process and the toughest of the tough will gut it out and win the nomination\\xc2\\xa0 -\\xc2\\xa0 which is exactly the way I want to see it....the process is messy...its called ""democracy""\\xc2\\xa0 ....and the Republican Nominee put forward will blow past Mr. Obama when the real election begins.\\xc2\\xa0 """
3757,0,,"""Hughes is a real dummy. Just proves that you need a brain to be a manager, hence his success over the years."""
3767,0,20120515211825Z,"""Don't pick on prophet just because he went all muslim recently."""
3777,0,20120530044901Z,"""Brewers > Dodgers\n\nBraun > Kemp\n\nEnd of thread.\n\n:)"""
3787,1,20120611204103Z,"""you can't import from yourself.\xa0 stupid."""
3797,0,20120611195946Z,"""I WAS SO DELUSIONAL REGARDING CNN.\xa0 I USED TO BRAG ABOUT HOW THEY ARE FAIR AND ONLY DEAL WITH TRUTH IN REAL ISSUES AND POLITICS.\xa0 BUT THAT JUST GOES TO SHOW YOU THAT THERE IS VERY VERY LITTLE INTEGRITY LEFT ANYWHERE IN THE COUNTRY.\xa0 CNN IS JUST AS BIASED AS FOX NEWS IS.\xa0\xa0\xa0 CNN LIKES GAYS/LESBIANS/PEDOPHILES AND PORNAGRAPHY, WHY DO THAT LIKE IT BECAUSE THE ENTIRE STAFF, INCLUDING THE PRESIDENT OF CNN ENGAGE IN THESE TYPE LIFESTYLES-THAT IS WHY!"""
3807,0,,"""@n.akuatuta ill take anything over, ""i gota do a better job"", but i inserta a"""
3817,1,20120320145919Z,"""aww, you poor little cowardly redneck\n\nstrong intelligent black woman scares you\n\nit must be sad to live life as a right wing redneck cowardly pansy"""
3827,1,20120620033650Z,"""Loser maggot can't make any money because you have no talent.\n\nLive in squalor like you deserve."""
3837,0,,"""Cars kill innocent people. Make them illegal.\\nKnives stab people. make them illegal.\\nHands choke people. Cut them all off.\\nWater drowns people. Make water illegal. \\nPeople fall from balconies. make laws that building cannot be more than 1 story.\\nPeople die of prescription drugs prescribed by Doctors. make Doctors illegal.\\n\\nI figured since you were SO concerned in making us safe. You wouldn't just want to stop at a little plant now would you? Don't be a hypocrite. Come on. Protect us from ourselves by force."""
3847,0,20120530023903Z,"""@darzin\xa0Well you click your mouse binds, you don't manually use your mouse to click 1 - 10."""
3857,1,20120619201200Z,"""Ever eat AIDS infected feces? Just eat your own and you will.."""
3867,0,20120618200642Z,"""At least you are, and thats for sure. \xa0 \xa0:o)"""
3877,0,,"""If the Dems want to keep their asses in office then they best toe the line and protect Unions damnit!"""
3887,0,,"""@Karla\\n\\n \\n\\nOMG! I wish I could say I hadn't gone through it, but I have. I once dated a guy who had lost his job. His fiance had broken up with him because she didn't want to marry an unemployed man.Silly me thought I would be rewarded for being a 'good woman.' That's what he always said to me.\\n\\n \\n\\nAs soon as he got another job he made himself very scarce. I was heartbroken. Thank God it now seems like a lifetime ago. Unfortunately things didn't turn out that well for him in the long run though."""
3897,0,20120502170207Z,"""What the fuck , Why ? I wait for 10 Min and 10 min later I muss wait 23 Hours\xa0 What the fuck that is shit"""
3907,0,20120529151807Z,"""Maybe we, the majority who are able to stick to the rules of these boards, should act together to get rid of the trouble malkers. All it takes is 8 people to flag a comment for it to be removed and if the same people keep getting flagged, eventually the moderators will act. Enough people have liked my comment to show that there are plenty who feel the same way as me. If we work together, we can get these boards back to the way they once were."""
3917,0,20120619192544Z,"""No shit!"""
3927,1,20120619003831Z,"""Hey nutbag..youre a traitor....\n\nObama has more intelligence in his little finger than your peanut brain......\n\nGo to pakistan and spout your venom...youlll be murdered onn the spot...You psychos love to talk about no freedom-but you are liars....\n\nYou have the freedom to speak like an idiot....arent you happy now goofball?\xa0 LMAO"""
3937,0,20120619145323Z,"""Your Yellowstone Fly Fishing Report:\n\n.. The Madison River is enjoying consistent salmonfly action. This, coupled with a bit of streamer fishing, and the highly successful soft hackle swinging is drawing the neighbors to the holes of old. Not too much visitation, yet, from the pink and yellow shirt crowd.\n\nObsidian Creek and Indian Creek are high and clear. Fish right by the bridge at the Indian Creek Campground. Catch as many Brook Trout as you care to.\n.. The Gibbon River in the big meadows is at bank, and has picked up just a hint of color,) - and the bank is just plain pudding... If you choose to fish here be careful on two counts: 1) soggy soil transmits vibrations very well, 2) be sure you know where the edge is. Small streamers will do the trick. A double drowned caddis will also work.\n.. Down canyon on the Gibbon River you will have to look for protected water, and gentle feeding lanes. There is a bit more color, the discharge is up, and the fish are being very picky about where they are hanging out. On the other hand they are not picky at all about what they are eating. \n\nOn the other hand, for a change, the Firehole River, (after an early scare,) has enjoyed cooling melt water and has maintained a bank-full puddle so far.\n\nhttp://flyfishyellowstone.blogspot.com/"""
