,Insult,Date,Comment
3223,0,20120619233439Z,"""@Lyoness....I was thinking the same thing how can you not know where your money is gonna...$2 millon is a lot of money hands down....I truly believe that k Michelle like others our using their pass and now relationship to get paid she's bitter that Memphiz is with Toya now....why didn't she say anything about all this last year???? When and Toya and Memphiz got married why she waited for a reality show!!!!! Please Help me out because I don't get it!!!!!"""
3233,0,20120609184042Z,"""It is true that I am in the US. However, I earned my way to be here legally and without Harambee as you put it. Every part of my life is good and I am content with my academic achievement and success (academic and in life) so far. I will not justify how intelligent I am cos it is stupid to do so. People who are intelligent or smart never justify their ability cos their actions easily show their abilities. It is only idiots like you who feel insecure about themselves and they try to justify to others that they are smart. Your ill feelings about me being in the US cannot bar me from being successful in life. Sorry for who you are."""
3243,0,20120609191536Z,"""are you fucken kidding me!"""
3253,1,20120320151807Z,"""Your name isn't Richard its ""Dick"".\xa0 See me funny.\xa0 Loser.\xa0 Now go get a job. Dumbass.\xa0 No need to reply while mommy is wiping your ass.\xa0 Wow this is fun. haha."""
3263,0,,"""Hi John and a Happy New (Chinese) year and I hope that you get very good year."""
3273,0,20120619034326Z,"""NWO ARE JUST WASTING THERE LIFE THEY ONLY HAVE 15 ACTIVE MEMBERS LOL"""
3283,0,20120515175915Z,"""When are you going to man-up and sign your name to your false lies?"""
3293,0,20120527185650Z,"""Mendrys - why in what planet would you be against men having the same rights and freedoms as women enjoy?"""
3303,0,20120619215246Z,"""Let me try again.  The mother did not know.  Had no clue.  In fact, she even tried to keep the family together with this piece of garbage whom she loathed because she thought it was in the girls' interest.  NO ONE knew except CHRIS, the victim.\n\nNO One.  She herself couldn't connect the many dots, the effects the incest was having on her own behavior.  This is the dark side, Erin.  You may not have been."""
3313,0,20120530145239Z,"""""'It's too soon to make any links between those two events,""\n\nHmmm, feet mailed to people...bodys found with limbs missing--really? the don't see any links? Canadians......."""
3323,0,,"""stushed - wrong! In Germany, Switzerland and Austria where guns are legal the ""gun crime"" rates are no higher than England (by the way England loves to include suicides as gun crime to push up the figures). England is one of the most violent places in europe regardless of gun ownership! By the way don\\'t forget there was a time when is was legal to own guns for self-defence in England much as it still is in N. Ireland today."""
3333,1,20120609174300Z,"""That's right magoo you assclown, you are now my bitch. LOL, are you saying you got pwned by a dork? LOLOLOL! Quit trying to write off your libtard mistake of replying to me as just having fun. Anyone reading the thread can see how confused you were in your unsolicited reply. Your life must be pretty boring if all you have to do is stick your nose up my ass and follow me around. My own personal stalker! I'm flattered. It must be you who is liking all my posts. Gee thanks! Now you will have to fight Blue F for ass time with your noses, he seems to be firmly entrenched. LOLOLOL! Rock on doofus!"""
3343,0,20120514050427Z,"""Wow you are back, happy days are here again, I don't like to see\xa0the Nats lose but the upside when they do is that we can count on you to show up. BTW I was impressed with that cute little Henry the 9th jingle, I bet you have a ton of em. I am extremely honored that you replied to MY comment, now this board will respect me, now that I am the one that you responded to. WHAT AN HONOR. Well Glum, you keep up the good work and keep posting on here because I find you very motivational, don't forget, you stay away from all of those other boards, we want you to use all of your little brain cells on OUR board. You D'Man!!!"""
3353,0,20120611212701Z,"""...well, OK.\n\n You're off the hook for now, but we'll be watching you."""
3363,0,20120609194342Z,"""Hurry call them, so they can arrest the Party Leader, Randy Reuidich"""
3373,0,20120620134808Z,"""umm \xa0he was a strong swimmer... he obviosly passed out and landed in the pool. \xa0Did you even read the story?"""
3383,1,20120529211330Z,"""In the north, social service would take away her brother. Stupid!"""
3393,0,20120610144057Z,"""This sorta reminds me of that Miss Potter movie, you know the begining where she is puttting  certain colors together to get the perfect shade of blue....?"""
3403,0,20120619154620Z,"""Let them eat cake...\n\nWords that lit the French Revolution.\n\nWhat words will Americans have to hear?\n\nEat the Rich..."""
3413,0,20120611181837Z,"""I like the idea of charging gang members as members of a criminal syndicate. However, if all they do is lock up the leadership they just perpetuate the splintering that took place after the Feds did the same thing. That hasn't worked out so well.\n\nLA is the only other city that seems to have quite this pervasive a gang culture. What are other cities doing?"""
3423,1,20120619191110Z,"""Straight douche, wish it was you, you worthless, racist, coward piece of shit"""
3433,0,20120610060356Z,"""They'd be cuter if the salt & pepper sprinkled out of the holes in their necks. ;)"""
3443,0,20120529031427Z,"""gatta eat cubans....not ham...No wonder why you are nowhere close to accurate"""
3453,0,20120529230132Z,"""I'd fuck that bottom all day and all night!!! That ass is just right and that moaning will just get my dick harder. Damn..."""
3463,0,20120529022532Z,"""PPL,  You are too negative in here"""
3473,0,,"""IF JAPAN CAN, WHY CAN'T WE?"""
3483,1,20120609175054Z,"""You really are NOTHING but an animal, aren't you?\n\nHave a nice day, I sincerely hope you manage to get some help for your anger issues.\n\nYou are OBVIOUSLY DEEPLY DISTURBED and you have my sympathy."""
3493,1,20120320121657Z,"""Idiotic.\xa0 Beyond idiotic, actually.\xa0 You must LIKE being a loser."""
3503,0,20120620125500Z,"""Any arrests in the terror attack at the travel agency? \n\nRuby, where were you on the night in question?"""
3513,0,20120610043233Z,"""Anyone who has followed this issue, from the beginning (prior to 2008) knows that anyone stupid enough to believe birtherism is a racist bigot who isn't to be taken seriously."""
3523,0,,"""Mary,\\n\\n \\n\\nI appreciate your manners and encouraging your classmates to follow.\\n\\n \\n\\nI also think it\\'s important for professors to realize that students often have back-to-back classes. I certainly know what it\\'s like to ""get on a roll"" and want to finish whatever I\\'m lecturing about. However, I\\'m also unforgiving when students are late to my classes. When I wrote about Things Professors Do that Irritate Students (http://www.profkrg.com/things-professors-do-that-irritate-students), keeping students late was one of the main things students mentioned. Quite simply, one professor\\'s self importance often leads to students being penalized in other classes. I would hope that, when I go over in class, a student would respectfully make me aware of the time.\\n\\n \\n\\nThanks for your perspective!\\n\\n \\n\\nKenna"""
3533,1,20120529172801Z,"""You conceited little invertebrate. Hopefully you pass on that decrepit arrogance to the children you won't have, you bag of maggot scum."""
3543,0,20120529172547Z,"""If you're going to criticize the man at least spell the name right, damn!"""
3553,0,20120619004626Z,"""Sick car. It'd be tight to live in though, no room. And gas would be hard to get a hold of probably in a post-apocalyptic world."""
3563,0,20120620151946Z,"""Watch It Romney, You Are Starting To Act Like Ole-Buma, Marco Rubio is Not Eligible For The VP Spot, He Does Not Meet The Birth Requirement Of Our Constitution..... You Had Better Clarify Your Statement or You Will Lose Votes. Cheers Semper Fi"""
3573,0,20120619131912Z,"""Why should Putin deal? \xa0He just murders those of differing opinion. \xa0It's good to be the President."""
3583,0,20120529194639Z,"""Woman from my avatar should be on number 1 :P"""
3593,0,,"""The GOP just can\\'t help themselves. \\xc2\\xa0The only way I see them having their nominee elected is focus on the economy. \\xc2\\xa0I think it\\'s doing better, and stats show it is but that\\'s the underbelly of Obama. \\xc2\\xa0Instead, the GOP is focused on a ""pure"" candidate and bringing issues such as contraception into the discussion is a dead bang loser for the GOP, but by all means continue to tell women you know best."""
3603,0,,"""@Brenda55\\n\\n I wish you had called in and dropped this knowledge bomb on them!  They wouldn't have known what to do with themselves."""
3613,1,20120619062405Z,"""Nazi_inc,\nmy people didnt forgot Salazar era and there are still many people who remembers it.\n\nToo stupid for common sense, sad little nazi? :D\n\nYou will never ignore me, because your clownish hatred and clownish comments are always exposed by me."""
3623,0,20120515185318Z,"""I like all your pins, haha :)"""
3633,0,,"""Could be a nice little gift for my husband for valentine's day - not long now."""
3643,0,20120528233844Z,"""Craig and Jay both come off the DL Friday. We'll start playing better.."""
3653,1,20120611190422Z,"""Morteza Hosseini, you're an idiot."""
3663,0,20120609213857Z,"""Cover yout tits and their is no issue skank."""
3673,0,20120620012534Z,"""Former MSNBC host Keith Olbermann doubled his audience overnight when, in 2003, he delivered a series of pathological attacks on President Bush. In 2008, the former sportscaster struck perhaps a personal best: \u201cYou\u2019re a fascist! Get them to print you a t-shirt with \u2018fascist\u2019 on it!...You, sir, have no place in a government of the people, by the people, for the people. The lot of you are the symbolic descendants of the despotic middle managers of some banana republic to whom \u2018freedom\u2019 is an ironic brand name, a word you reach for when you want to get away with its opposite.\u201d"""
3683,0,,"""Don't let the door hit you on the way out and I hope your Ronald Reagan blow-ups dolls to well in Nepal. """
3693,0,20120619235010Z,"""Take your meds"""
3703,1,20120609173059Z,"""You really are NOTHING but an animal, aren't you?\n\nHave a nice day, I sincerely hope you manage to get some help for your anger issues.\n\nYou are OBVIOUSLY DEEPLY DISTURBED and you have my sympathy."""
3713,0,20120620082347Z,"""amen. you are true blue as usual.\xa0 G-D bless you"""
3723,0,20120529160201Z,"""yea aren't you"""
3733,0,20120529225246Z,"""The co \xa0founder from facebook\xa0 called Savrin now a billionaire who parents come from\xa0 parents came here from Brazil . He renounced his citizenship from the USA to dodge taxes and is now a citizen of Singapore."""
3743,0,20120528022930Z,"""spurs in 3, where you at tony?"""
3753,1,20120320065958Z,"""You're a complete idiot!"""
3763,0,20120610142216Z,"""you sound like you need a hug :)"""
3773,1,20120502225548Z,"""You're the stuff of nightmares, moron"""
3783,0,,"""Shows how difficult it is to come out\\nA lot of gay people hate themselves because of how we treat one another - and that sux.\\n\\nI think ""revolt_today"" hates himself."""
3793,0,20120611235210Z,"""Sigh. Just take my fucking money, I guess."""
3803,0,20120529223958Z,"""You think Russians Jews, Israelis are doing this?"""
3813,0,20120515194625Z,"""Is that what you say when one of your own family members dies?"""
3823,0,,"""Is this another 90% thing, Senator Kyle?"""
3833,0,20120619123433Z,"""There aren't many people more worried that Obama might lose in November than Beck. When you're making millions selling FEAR to low IQ rubes, Barack Obama in the White House is very good for business."""
3843,0,20120619184505Z,"""LeBron, no matter who says what, you are an incredible player and teammate.\xa0 You have played your heart out and we can all see that.\xa0 I know that you really don't care what he said, but just letting you know, you and the rest of the team make me proud."""
3853,0,20120611134852Z,"""you are an idiot if you think he really raped her....he's KOBE BRYANT! Thats like accusing Bill Gates of asking for a loan."""
3863,1,20120619043613Z,"""Are you still around sicko? \xa0You're the jackass who abandoned your best friend who came out as gay. \xa0Nice."""
3873,0,20120529014504Z,"""Nuclear fallout causes cancer. I don't see them trying to prevent it."""
3883,0,,"""Yet another ""Straight to DVD"" cliche Gangster film no doubt. Starring, 1 trick pony Danny Dyer and drinking pal Tamer Hassan. Seriously? what fool finances these films? Steer well clear Mr Wright if you actually want to make something of yourself on the big screen."""
3893,0,20120618200804Z,"""@tboned208 yahhhhh....it wa all a false rumor!  Me and dave are pretty tight.  We kid each other like that all the time."""
3903,0,20120619095002Z,"""Why do you think that medics are more important?\n\n\nMany other occupations are far more vital to our wellbeing. We'd really be stuck without sanitation engineers or food providers, for example."""
3913,0,,"""Extremist #1 :\\xc2\\xa0\\xc2\\xa0\\xc2\\xa0 "" I am tired of people meddling in mideastern affairs.""\\n\\nExtremist #2 :\\xc2\\xa0\\xc2\\xa0\\xc2\\xa0 "" Me, too....\\xc2\\xa0\\xc2\\xa0 Let\\'s go blow up somebody in Thailand..\\xc2\\xa0\\xc2\\xa0 That should stop it .."" """
3923,0,,"""@mikieboy - In a nutshell :-)"""
3933,0,,"""@Ritual Reality No I am simply saying that back then a lot of people said stuff like this. Theyre old conservative dudes. It just isnt that way anymore. I am sure Pat Buchanan and GB senior talked smack on blacks, its just the way it was. Nothing to do with me or anything I belive in I swear, I am just stating the facts of a different time."""
3943,0,20120528164814Z,"""Many toolbars include spell check, like Yahoo for example. You might want to look into that. Just trying to help you make points easier to read"""
