,Insult,Date,Comment
3169,0,20120528154422Z,"""Can't Billy Joel make a song about it?"""
3179,0,20120529022753Z,"""Do the Angels have an outside shot at the World Series?"""
3189,1,20120320190929Z,"""Are you asking because your Mom wants to sell your anus to her crack dealer?"""
3199,0,20120612135010Z,"""I would say the detective and genious."""
3209,0,20120516000907Z,"""Did you have your flea treatment this month?"""
3219,1,20120619020631Z,"""Only a black racists idiot would claim that the NAACP is not racist in todays world, especially since you're a member.\n\nAnd I don't give a 'bo' whether you take that personally or not."""
3229,0,20120527204846Z,"""JoJo,\nYou are absolutely inviting Obruny to get on my case again for using ""we"". \xa0But this is the kind of thinking I would put into a petition project, which, after all, are plural in nature.\n\nHere are my rough thoughts around ""how to"":\nI recommend we wait til we hear the [probably] disgusting outcome of the Security Council meeting today. \xa0Are they still meeting, or did they just go away, without bothering with any action? \xa0 I have not heard that yet.\nWe all first need to read the ""how to"" instructions to design a good petition.\nhttp://www.avaaz.org/en/petition/how_to_create_petition/\n\nI have not read it yet. But it addresses logistic realities of petitions.\n\nWe would need a bit of a discussion of what text we want. It has to be very cogent.\nYou have seen my very roughly written theme.But maybe a much simplified call to boycott the Russian 2014 Olympics would be best.Consider how THAT could be publicized at the London Olympics by the British Syrians!\n\nOr a call to cancel the Russian Olympics altogether. That would go to the Olympic Committee, which is a dead end. \xa0They have no objections to tyrants. ""They is one"".\n\nBut we would have to decide who we want to deliver the petition to, and that shapes the wording of the\xa0\nAnd it would be good to consult with a few other key people. \xa0We would not need to have unanimity, but we would need to know if ""Syrian Campaigns"" and others are thinking of doing the same thing. \xa0The situation now in Syria is such, so close to the tipping point, that every little project can help leverage the collapse of the regime.That is why I signed the petition to refer Assad to the ICC, even though I would prefer to simply lynch him in the streets of Damascus and display his body in every town of the land. \xa0Just my initial thoughts.\xa0Grammar pickers please note that I used the modal subjunctive ""would"" and ""could"", to indicate possibility, not fact."""
3239,0,20120529034620Z,"""I don't know what the insults are for,\nI thought it was a good game.\nNo excuses about anything.\nBoth teams had opportunities.\nThere is 3 more to go.\nMy team lost,\nbut we'll try again tomorrow no sweat."""
3249,0,20120530044739Z,"""Well, that's how a lot of people are. You're just gonna have to deal with those rumors by dispelling them or going about your life. Don't let these rumors affect you mentally and emotionally."""
3259,0,,"""I'm in two minds over this..\\n\\n \\n\\nOn the one hand stats like this will immediately provoke cries of a widening class division between the educated rich an the uneducated poor. However in recent years the recognition of having a degree has been cheapened by the plethora of nonsense courses on offer. I think anyone who does now go to University will think a little more carefully over the subject they choose and perhaps will study that little bit harder to gain value for their money."""
3269,0,20120618221021Z,"""the russians will agree to a lot of things. it's what they do that is important. trust me they have no intention of ditching assad."""
3279,1,20120529025308Z,"""not funny jack@$$. you are a total db! friggin moron."""
3289,0,,"""@pbreaker still didn't work ughhhhhhhhhhhh"""
3299,0,20120620021800Z,"""I'll BBL\nSubject: [wiredscience] Re: Eagle Cam Returns: The Chicks Are Here! | Wired Science | Wired.com"""
3309,1,20120618225824Z,"""The fuck is wrong with you?!? You are so fucked up how can you say that!"""
3319,0,20120611234828Z,"""Clearly, you don't understand the war they are trying to fight...."""
3329,0,,"""I swear I am gonna blow my lid if there is more green energy crap.\\xc2\\xa0 """
3339,0,20120620005539Z,"""Really. And you'll get an honest opinion on the injury you received stopping that mugger. It must have been painful falling on that exact same spot when you went tubing, but I'm sure you shrugged it off like the hero you are."""
3349,1,20120620123151Z,"""Absolutely moronic and unable to see the just motivation for legislation.\n\nDrink driving is a crime, not drinking alcohol. Why can you not comprehend that? Are you really that fucking stupid?"""
3359,1,20120320051907Z,"""Wow, you really shouldn't suck your daddy's dick with that mouth."""
3369,0,,"""@jsdavis13 True. You'd think that the Christians who are so hell bent into forcing religion into public life would be using it to do the things Jesus talked about. He never said a word about gays or when the soul enters the body. He spent all of his time hanging out with prostitutes and the poorest of the poor telling rich people it would be very hard for them to get into heaven. Remember the sermon about when I was hungry you did not feed me, because what you do for the least of these you also do unto me? I don't much think Jesus cares how we care for each other, as long as we do. A hungry kid doesn't care if dinner came from food stamps or from a loving donation. My guess is he would not think highly of a society that leaves issues like hunger and medical care to the whims of its donor class."""
3379,0,20120514050444Z,"""I don't really blend in anywhere I go in fairness. I do like you do despite your arrogance <s>not that I can talk</s> on some issues."""
3389,0,20120515184008Z,"""Talking crap on an anonymous board - your family must be so proud!"""
3399,0,,"""@chargersbuzztap new England lnfaoooo"""
3409,1,20120610064220Z,"""da fuck this nigga talkin bout? everything this hoe was doing was turning me on......this nigga gay"""
3419,0,20120610152058Z,"""You DO need it because you ARE a good mom!!!"""
3429,0,,"""And Millwall thought they were hard !"""
3439,1,20120320151838Z,"""All I have to say to you Bay is: Fuck you!"""
3449,0,20120619231413Z,"""Best of luck to you, Jenn -- I know it's not easy, but it sounds like you're well on your way to a great summer!"""
3459,0,20120609183338Z,"""Oh and by the way, I saw a recent interview with Hitchens and a Priest.  Hitchens actually admitted he may be wrong he could not say with 100% certainty that there is no God.  Even your most vocal leaders faith in nothing falters, especially as they age.  Wonder why?"""
3469,0,20120611190800Z,"""That too.  And from CHICAGO!!!!!!!!!"""
3479,0,,"""Let me give you a view from Brazil.  Consenting adults, within the law can have any relationship they choose. Government cannot legislate morals. Captain Boycott, of the British Military occupying Ireland, with vast powers of the kingdom St his disposal, got rid of his wife of decades, to have a carnal relation ship to a very young lass, well. The community simply decided, to turn thier back when ever he appeared, close thier pubs, stores, once he pulled up. 'Shunned' Thus the word 'boycott' enter the english language. The point, if you feel that strongly, organize a society response to his films and other work, independent of it's intrinsic qualities. \\nHere in Brazil, there is a culture of deflowering teens and preteen girls, by the nationals here, for foreigners they are sent to prison.\\nThis is often done by fathers and grandfathers, the patriarch of the family. Said to have originated in ancient Rome, the film BraveHearth made reference to first night, where the lord of the area do some form of this power sex on minors in thier dominion. West Virginia, comes to mind, as this power sex folklore is said to be in epidemic proportions, these daughters get deflowered in house, first, sound familia. Are you going to 'boycitt' the state of West Virginia? \\nClearly Morgan has crossed the lines, of our sensibilities, our Puritan morals, and our expectation of decency, so did George W. Bush,  with his Hurricane Catrina etc., and Bill Clinton with his oval office dick sucking, episode of his intern.\\nThese are/were  actual Presidents of these united States. Do you have the right to impose your morals on consenting adults within the law? We all have the answer to this? What freekie things are you doing?  Can you state, as I am now, none!\\njob"""
3489,1,20120609221325Z,"""* HAHA TRANNY ???? *\n\xa0\xa0COME HARDER NEXT TIME CUZ YOU MAD LAME !!!\n\xa0\xa0FUCK OUTTA HERE WITH YOU'RE UGLY ASS !!!!"""
3499,0,20120612133955Z,"""God, definitely top 3 albums of all time for me. I fucking love this album.\n\nFor me, the beauty of this album is how weird the songs are and how traditional the song structures were. I like this more then his more experimental later albums."""
3509,0,20120620054233Z,"""I would be more than happy to have 10MP option which would at least allow 4x oversampling and also bigger MP but not as big (kinda win win for everyone if I were to decide as Nokia ;) )"""
3519,0,20120530140846Z,"""who said anything about NJs popularity?"""
3529,0,20120529063547Z,"""great form of travel  ---  apart from going  through tunnels"""
3539,1,20120320204825Z,"""You lefty loons are so dumb, you don't realize just how dumb you are. You idiots must have taken Gibberish 101 in kindergarten, and you all\xa0passed with flying colors!"""
3549,0,20120530024115Z,"""Worry about your current opponent...."""
3559,1,,"""Stick tha dick back in ya mouth make like its Haloween\\nand bob for apples. Dumb bitches like you dont deserve to talk"""
3569,0,,"""@jjdjjd @raygillies550 Again, are you against abortions in the case of rape and incest? In the case of the mother's health? In the case of the fetus not being viable? If not, how many of those 340,000 were those sort of cases?"""
3579,1,20120320164328Z,"""Those taxpayers you scorn pay your wage and ridiculous benefits, moron.\xa0 you make me sick and are beneath contempt.\xa0 You're the product of a legalized monopoly negotiated by people trying to buy influence with unlimited supplies of taxpayer money.\xa0 Screw off, parasite."""
3589,0,20120610133244Z,"""And your point is that the heterosexuals have brought in a peaceful, loving and beautiful world? Read the news. Heterosexuals have brought the world to the brink of destruction.\n\nYour logic is off. What is there to ""consider, or think deeply on""\xa0 when a homosexual is born this way.\xa0 When did you think and consider deeply about becoming a heterosexual (if you are)\xa0 and then stand on the mountaintop to tell the rest of us how it's done? \nTo drill into gays and lesbians that they are sick and perverted and shame them to death is a one way ticket to a Muslim country with Sharia law. You can pack your bags and go anytime.\n\nGet used the new world. It's not going away... unless the heterosexuals destroy it sooner than later."""
3599,0,20120618214128Z,"""it's called living below your means adhoc...it's entirely possible if they both worked 43 years to accumulate 3 million and probable, as teachers they probably have a good level of sensability. Plus teachers could mean college professor...who make quite a bit at many universities."""
3609,0,20120619203950Z,"""YOu mean something like the romney bus beeping outside of obama speech?"""
3619,0,20120611220724Z,"""If you love the Argentines so much Waters.....why dont you pack up that turd of a son of yours and piss off to live there with your new mates...lets see what the Argentinians do when they find that little cretin son of oyur hanging off one of their memorials"""
3629,0,,"""\\xc2\\xa0A simple, history based warning for the Liberals out there.\\xc2\\xa0 IF you will\\n take a little time to review history, real history, not the revised \\nversions that are, and have become so very popular today, you will find \\nthat gays have been persecuted worldwide ever since the Fall of Rome.\\n\\nThe radical elements, socialists, Marxists, and Communists encourage the gay movement to indirectly help them become more powerful.\\xc2\\xa0 Once in control, things will change very dramatically as history clearly shows.\\xc2\\xa0 What happened to gays in Germany, China. and Russia? What is happening right now to gays in the aftermath of the Arab Spring.\\xc2\\xa0 The so called hate gays say they get from the Right will one day seem like a little teasing compared to what waits for them if this Republic does not survive.\\xc2\\xa0 We the People are (All of us) on a very dangerous path.\\xc2\\xa0 The current Administration must be defeated at all cost in November. Our very Liberty requires nothing less!\\xc2\\xa0 \\xc2\\xa0 """
3639,0,20120619165248Z,"""Man tht Tgirl is getting that big  phat azz run threw....i ain't gohn lie I'd bust that big ass too...i done some trannys before and its fucking hot..."""
3649,0,20120612024902Z,"""Y vos ya te hacias cantandole como Pedro Infante...."""
3659,0,,"""@noBjustRyan @jakesnake99 not when it comes to injury history"""
3669,0,20120620125729Z,"""They aren't too thrilled about a guy who might get indicted for fraud and impeached if this Congress turns around and becomes a little less fascist."""
3679,0,20120612123839Z,"""me-hole - hahahaha - fuc&*ng class"""
3689,0,,"""\\xc2\\xa0\\n\\nI know this is a bit\\noff-topic but it seems a little slow around here and I was wondering if anyone\\nhad read any of this stuff about Santorum\\xe2\\x80\\x99s wife. I\\xe2\\x80\\x99m not positive that it\\xe2\\x80\\x99s\\ntrue yet but I haven\\xe2\\x80\\x99t been able to prove it isn\\xe2\\x80\\x99t so do your own research\\xe2\\x80\\xa6..\\n\\n\\nMail Online:\\n\\n\\nRevealed: Wife of pro-life presidential candidate Rick Santorum had\\nlove affair with abortion doctor 40 years her senior... who delivered her as\\nbaby\\n\\n\\n\\xc2\\xa0\\n\\n\\nThe wife of fiercely\\npro-life presidential hopeful Rick Santorum had a six-year love affair with an\\nabortion doctor, 40 years her senior - who, incredibly, delivered her as a baby\\n- it has emerged. Karen Santorum, 51, who, like her husband, opposes abortion\\neven in cases of rape and doesn't believe in using birth control, lived with\\nPittsburgh abortion pioneer Dr Thomas E. Allen for most of her 20s in the 1980s.\\n\\n\\n"""
3699,0,,"""@XxTheBossxX227 which one there's 2?\\n\\n """
3709,1,20120620032153Z,"""you are really stupid"""
3719,1,,"""suck your own dick you assfuck! you must die, you gay cock sucker! bullshit!!!!!!!!"""
3729,0,20120619010216Z,"""No difference to them Ford from the people who are Kiwis purely by accident of birth & never done a days work in their lives (& never intend to) or ever contributed to society. Even bigger bludgers."""
3739,0,20120618223013Z,"""And the winners are, you are correct, the lawyers!"""
3749,1,20120529025107Z,"""You're a dim-wit."""
3759,0,20120528042103Z,"""And why do we need that when practically even the worst secrets get though?"""
3769,0,20120529160139Z,"""I fuck my wife while playing fallout 3 and fap to Gran Turismo 5"""
3779,0,20120620164738Z,"""He'll do after the dressage \nHe is really one of us.\nWho doesn't like dressage?"""
3789,0,,"""@Flying Squid @publishermike We can hope.  It all depends on if he can pull the money together, of course."""
3799,0,,"""So sad. 74 lives wasted, and for what?! What was the point of all this violence?!"""
3809,0,20120528071259Z,"""From: Rogers v. Bellei, 401 U. S. 815, 831-3 (1971)(a case involving statutory citizenship forfeiture, discussing dual citizenship/dual allegiance):\n\n""The Congress has an appropriate concern with problems attendant on dual nationality. Savornan v. United States, 338 U. S. 491, 338 U. S. 500 (1950); N. Bar-Yaacov, Dual Nationality xi and 4 (1961). These problems are particularly acute when it is the father who is the child's alien parent and the father chooses to have his family reside in the country of his own nationality. The child is reared, at best, in an atmosphere of divided loyalty. We cannot say that a concern that the child's own primary allegiance is to the country of his birth and of his father's allegiance is either misplaced or arbitrary.\n\nThe duality also creates problems for the governments involved. MR. JUSTICE BRENNAN recognized this when, concurring in Kennedy v. Mendoza-Martinez, 372 U. S. 144, 372 U. S. 187 (1963), a case concerning native-born citizens, he observed: ""We have recognized the entanglements which may stem from dual allegiance. . . ."" In a famous case, MR. JUSTICE DOUGLAS wrote of the problem of dual citizenship. Kawakita v. United States, 343 U. S. 717, 343 U. S. 723-736 (1952). He noted that ""[o]ne who has a dual nationality will be subject to claims from both nations, claims which at times may be competing or conflicting,"" id. at 343 U. S. 733; that one with dual nationality cannot turn that status ""into a fair-weather citizenship,"" id. at 343 U. S. 736; and that ""[c]ircumstances may compel one who has a dual nationality to do acts which otherwise would not be compatible with the obligations of American citizenship,"" ibid.\n ....           [CONTINUING]"""
3819,0,20120619210256Z,"""You are too into yourself and way out in left field for me to try and reason with you. Your wages and pensions will be cut and you will have nothing to say about it."""
3829,0,20120515182829Z,"""""As we know"" you are clearly some kind of imbecile with a very black and white view of the world."""
3839,0,,"""The fact that against Spurs, Balotelli should have got a red card for stamping, and Lescott for a forearm smash, doesn't alter the fact that against Liverpool, City were robbed. They didn't get a penalty they should have got. And had a penalty given against them that was never a penalty. I'd have been pig sick if that had happened to Arsenal. """
3849,0,20120609231650Z,"""The problem would go away if we legalized marijuana.\xa0 Nobody listens."""
3859,0,20120515122706Z,"""Sungjong you are just soooo like a man now.\xa0\nInfinite bias list messed up once again."""
3869,0,20120528200011Z,"""You're a lucky man to have such a clever wife."""
3879,0,20120612123255Z,"""con il mio nokia rifutavo le chiamate a rutti"""
3889,0,20120619181653Z,"""Yo! Anybody add Shoenice on Facebook. He's this badass dude from NY that eats and drinks anything that is suggested towards him and puts it on Youtube. https://www.facebook.com/profile.php?id=100003979494271"""
3899,0,20120612125928Z,"""God forbid that Applegadget uses a mouse with three buttons, oh the horrors!"""
3909,1,20120619153913Z,"""OBFan.\xa0 Why are you on this board??\xa0 If you don't know that the Senate brings up the bill, AMENDS it and then votes on it, you really should be on the cartoon board not here.\xa0 But do not feel bad, most people that support OB are just as dim as you are."""
3919,1,20120610154957Z,"""faggot"""
3929,1,20120619022522Z,"""Why don't you shut your stupid mouth, pennylane? All you do is sit in here just waiting to pull the race card every chance you get. You offer nothing of value to these discussions, so why don't you just get lost? It gets tiring seeing your worthless, race-bating gibberish polluting these discussions!"""
3939,0,20120619205630Z,"""The only ignorant person here is you, who thinks that being registered as a Republican means you treat everything ever done or said by every Republican leader as gospel. Open your mind a little bit."""
