,Insult,Date,Comment
2788,1,20120612111917Z,"""That was the fuck of that lil cunts life ..goood job! !"""
2798,0,,"""One season wonders - Its Game Over begging in the making"""
2808,1,20120620013920Z,"""What they would've edited it to say?\n\nYou really love showing how ignorant and blatantly brainwashed you are don't you? Covgrats, now we all know how much of a loser you are, fstaff."""
2818,0,20120515222107Z,"""And my dad can beat up your dad"""
2828,0,20120528200102Z,"""Yes they do. Our time is approaching."""
2838,1,20120619142855Z,"""go fuck yourself."""
2848,0,20120610050957Z,"""bradly won...and boxing is fixed..im not a pacman dick rider and i hoped he lost but i saw the whole fight and pacman\xa0dominated\xa0this dude the whole fucking time.... bob arum fighters are all suspect.... \xa0mayweather was smart to stay away.. holy shit."""
2858,0,20120528064052Z,"""Hit like if you miss Pervy Sage. T_T"""
2868,0,,"""Ellen  DeGeneres thanked \\xe2\\x80\\x9cThe O\\xe2\\x80\\x99Reilly Factor\\xe2\\x80\\x9d host Bill O\\xe2\\x80\\x99Reilly this week after  the Fox host called out critics who demanded Ellen be fired as a spokeswoman for  JCPenney stores due to her sexual orientation.\\nAfter DeGeneres, host of \\xe2\\x80\\x9cThe Ellen Show\\xe2\\x80\\x9d was  announced as a spokesperson for the department store, a conservative group known  as the Million Moms slammed the decision to have a lesbian represent the  store.\\nBut on an episode of \\xe2\\x80\\x9cThe O\\xe2\\x80\\x99Reilly Factor\\xe2\\x80\\x9d Monday  O\\xe2\\x80\\x99Reilly said he didn\\xe2\\x80\\x99t think firing DeGeneres was in keeping with \\xe2\\x80\\x9cthe spirit  of America.\\xe2\\x80\\x9d\\n\\xe2\\x80\\x9cWhat is the difference between a McCarthy era  communist blacklist in the 50s and the Million Moms saying, \\xe2\\x80\\x98Hey, JCPenney and  all you other stores, don\\xe2\\x80\\x99t you hire any gay people, don\\xe2\\x80\\x99t you dare\\xe2\\x80\\x99 What is the  difference?\\xe2\\x80\\x9d O\\xe2\\x80\\x99Reilly said.\\nOn her show Wednesday, DeGeneres thanked him saying, \\xe2\\x80\\x9cyou didn\\xe2\\x80\\x99t really make it clear if you were going to shop at JCPenney but if  you do you can use my employee discount any time you want.\\xe2\\x80\\x9d\\n\\n\\nRead more: http://www.foxnews.com/entertainment/2012/02/09/ellen-degeneres-thanks-bill-oreilly-for-defending-her-in-jcpenney-debate/?intcmp=obnetwork#ixzz1mP79n1wN"""
2878,0,20120620171207Z,"""@Fitz\xa0Fuck you, NSA.\n\xa0\nWrite it down."""
2888,0,20120619185507Z,"""@Natesweet\xa0\n\xa0\nHeh. You said ""tightly"". Then you said ""loosely""."""
2898,0,20120618194334Z,"""Added those quotes at beginning and end of the track. Bwahaha. It's alsum."""
2908,0,,"""That hexagonal crown matches the watch so well.  As for modern watches, I love the seiko orange monster."""
2918,0,20120609200041Z,"""Yes. But he had a distinct view on this continent in particular. Something to the effect they had gold and diamonds literally in the dirt beneath their feet, yet, in the thousands of years they walked its surface they never bothered to look down and imagine the possibilities. He elaborates on the subject."""
2928,0,,"""the obama nation will rise"""
2938,0,20120530151538Z,"""Kuyt will wait to see what the new manager says about his playing time next season before he bolts."""
2948,0,20120609182601Z,"""Who needs these agencies? - We can determine for ourselves what is good. \xa0Who needs some ""authority"" to tell us what is right or wrong as to collective impact on the planet.\n\nWe would still be pouring waste oil in the ground to cheaply dispose of it if that mind-set were allowed to predominate."""
2958,0,20120609232542Z,"""If it walks like a Duck....and Quacks like a Duck...it's either Guest speaking or, in fact, a Duck....."""
2968,1,20120620173713Z,"""ponyfags fuck off"""
2978,0,20120527155016Z,"""because we got that dback killer zito going in game 1 he is undefeated vs your dbacks this year  lol  that don't get old ever"""
2988,0,,"""@NotBornEveryMin @Mickey Bitsko @'Micah Carter I'm not going to make this easy for you.\\n\\nhttp://www.youtube.com/watch?v=y3zAdRfpb2k\\n\\n """
2998,1,20120320152207Z,"""Yuck imagine knowing a total fucking douche like you!  Your mom should have swallowed dude!  She did this world an injustice!"""
3008,0,20120619201605Z,"""@MIBearFan\xa0\n\xa0\nTouche. Just letting you know: I plan on talking an inordinate amount of shit about this. OUT OF ALL PROPORTION, I SAY!"""
3018,1,20120529025940Z,"""You're reaching.  I am a proud American.  You're still an idiot."""
3028,1,20120619043930Z,"""Makes you a filthy nasty poor trash racist loser."""
3038,0,,"""bless her r.i.p xx"""
3048,0,20120530091731Z,"""I post facts to dispute your numerous claims. You choose to ignore them and believe the chain email instead. Your choice, not mine."""
3058,0,20120618193305Z,"""well then let private equity funds invest in green energy. At least they look at whether the company has a viable chance to succeed, and they don't allow political cronyism come into play when they make their decision."""
3068,0,,"""The general population may be, but I think that the people in the NAR know exactly what is in there, and are advocating for it. These are the same people who think gays should be executed, atheists should have their citizenship revoked, and that the first amendment means you have the freedom to choose what type of Christian you want to be. They say they want to return us to a ""Christian Nation"" and that we need to base our laws on Old Testament Biblical Law. Go back and look at some of the stuff Bryan Fischer, Mike Huckabee, Michele Bachmann, and Sarah Palin have both said and endorsed. Look at some of the statements Rick Perry\\'s advisers have made, and things Jim DeMint has said. They feel they have been commanded to take over government, the entertainment industry, the church, etc. \\xc2\\xa0These people have more influence than they should, and enough to be dangerous. Their followers are probably naive when it comes to what their leaders are advocating and will continue to push their agenda without considering the consequences. Some of the Tea Party have tried to introduce legislation to pass personhood amendments (which are bad enough) but also to charge women with felony murder if they miscarry but are unable to prove they had nothing to do with it. I have no idea how they would go about autopsying an 8 week old fetus, but women would be guilty until proven innocent. Please see last part of post in regards to capital punishment. This is what DeMint and crew advocate. These people are dangerous, and over 45% of the House of Representatives either actively endorse, or are sympathetic, to these nuts:\\n\\n\\nhttp://blog.christianitytoday.com/ctpolitics/2011/02/evangelicals_an_1.html\\xc2\\xa0\\n\\nFor some fun reading, here are some links: ""prenatal murder""\\xc2\\xa0\\nhttp://www.foxnews.com/politics/2011/02/26/georgia-lawmakers-anti-abortion-proposal-punish-women-miscarriages/\\n\\nall sorts of craziness linked on this website:\\xc2\\xa0\\nhttp://www.rightwingwatch.org/\\xc2\\xa0\\n\\nhttp://www.thedailybeast.com/articles/2011/08/14/dominionism-michele-bachmann-and-rick-perry-s-dangerous-religious-bond.html\\xc2\\xa0\\nhttp://www.theocracywatch.org/biblical_law2.htm\\xc2\\xa0\\n\\nhttp://www.publiceye.org/magazine/v08n1/chrisre1.html\\xc2\\xa0\\n\\nCapital PunishmentEpitomizing the Reconstructionist idea of Biblical ""warfare"" is the centrality of capital punishment under Biblical Law. Doctrinal leaders (notably Rushdoony, North, and Bahnsen) call for the death penalty for a wide range of crimes in addition to such contemporary capital crimes as rape, kidnapping, and murder. Death is also the punishment for apostasy (abandonment of the faith), heresy, blasphemy, witchcraft, astrology, adultery, ""sodomy or homosexuality,"" incest, striking a parent, incorrigible juvenile delinquency, and, in the case of women, ""unchastity before marriage.""According to Gary North, women who have abortions should be publicly executed, ""along with those who advised them to abort their children."" Rushdoony concludes: ""God\\'s government prevails, and His alternatives are clear-cut: either men and nations obey His laws, or God invokes the death penalty against them."" Reconstructionists insist that ""the death penalty is the maximum, not necessarily the mandatory penalty."" However, such judgments may depend less on Biblical Principles than on which faction gains power in the theocratic republic. The potential for bloodthirsty episodes on the order of the Salem witchcraft trials or the Spanish Inquisition is inadvertently revealed by Reconstructionist theologian Rev. Ray Sutton, who claims that the Reconstructed Biblical theocracies would be ""happy"" places, to which people would flock because ""capital punishment is one of the best evangelistic tools of a society.""The Biblically approved methods of execution include burning (at the stake for example), stoning, hanging, and ""the sword."" Gary North, the self-described economist of Reconstructionism, prefers stoning because, among other things, stones are cheap, plentiful, and convenient. Punishments for non-capital crimes generally involve whipping, restitution in the form of indentured servitude, or slavery. Prisons would likely be only temporary holding tanks, prior to imposition of the actual sentence."""""
3078,1,20120530134442Z,"""no you shut the fuck up attacking doctors. Bloody creeps like you all screeching ""fuck doctors!"" & slagging them off wholesale until you need one to save your life or your kids life or your granny's life, then you crawl and beg for them to help, cry on their shoulder, wring their hands with thanks when they save your life etc.\n\nselfish little spoilt ****'s the lot of you. Like whining children who want it all but at no cost to themselves.\n\n""ooh boo hoo we have to pay doctors a decent wage and pension, boo hoo!""\n\nGo live in africa then if you love your ""I-wont-pay-a-penny-for-a-civilised-society"" capitalism so much."""
3088,0,,"""I wonder what the highest season average for turnovers has been for an NBA championship team?"""
3098,0,20120528045433Z,"""That is a nice shirt you got on Westbrick.\n\n\n---------------------------------------------------------\nCraig Sager"""
3108,0,20120612150900Z,"""Watch out......these goons will be coming after your bbq grill next!!"""
3118,0,20120530150513Z,"""They need to learn how to play offensive sets and how to defend.  Maybe this series will help with that, but they would really benefit from playing more East teams to learn that their ISO game is crap."""
3128,0,20120528234910Z,"""Fuck me. I was just thinking about that today! \xa0Boom:\xa0\nhttp://code.google.com/p/the-guardian-legend-blitzmax/"""
3138,1,20120529141426Z,"""LOL\xa0 Look at the brain\n\tdamage. Momma drink when she was pregnant?"""
3148,0,,"""Fight for money !!! go ahead ,kill yourselfs, all for greed,common, take decision that is not in accordance with what the supreme court says, find some connection by the INEC ,and say to yourself ,HO IS MY TURN TO LOOT NOT YOURS,OR I KILL U.bounch of shameless idiots."""
3158,0,20120609173817Z,"""\u201cThe idea that Chappelle in whiteface is potentially as offensive as Ted Dansen in blackface is frankly fucking ridiculous, and honestly makes me ashamed to be white.\u201d\nThat\u2019s the best argument for MCGEEEEEE! being the new SIIIIIIIIIIIIIIIIIIIIMS!"""
3168,0,20120609212852Z,"""Looks like you (Twist and RK) are the only two here today? Good game so far, huh? Trout is being ridiculous again. I wonder how many more AB's the kid needs before\xa0qualifying\xa0for the lead league in Batting AVG? Anyhow, you guys have fun watching and rapping about the game...Go Angels!"""
3178,1,,"""I wanna skull fuck both of you.right.now that is after i blow ur brains out with my shotgun in a horrid mess you low life fuckin imbiciles"""
3188,0,20120610044018Z,"""Cast a vote then get back to us."""
3198,0,,"""bient\\xc3\\xb4t mieux David! """
3208,1,20120618203636Z,"""Randal, regarding your first paragraph above, what articulett said!\n\nRegarding you second paragraph, you really don't see what you are forced to do here, do you? It's what I see you arguing on your blog and in our co-written book. You stretch things to suit what you believe. You use improbabilities to conclude a probability. You do this all of the time, almost in every case. \n\nTake my speculation that most non-believers, especially former Christians, have heard many of the \nthings you say in this book, but most Christians have not considered the \nthings I say in it. (that's how I meant the sentence per aritculett).\n\nFirst off, when it comes to FORMER CHRISTIANS we were scared to death to seriously doubt our faith. We were scared because of the threat of hell if we get it wrong. You probably do not understand this. When the time comes for you to seriously doubt your faith you will understand it. At that point you must be convinced your faith has almost no probability to it at all in order to reject it, since that is the\xa0 point where Pascal's Wager has no more force on us. So we investigated it thoroughly, most of us. The more educated we are in our faith then the more we must investigate it. So it's more likely what you have said in our book will be things most former Christians have considered before.\n\nI have a mountain of anecdotal evidence for this as well. Almost every Christian I have spoken to always learns something from me and I have learned little or nothing from them. This scenario repeats itself every time I have a disunion with a Christian, and can be seen from the responses to my blog over a six and a half year period. I teach them. They do not teach me.\n\nWhen it comes to NON-BELIEVERS in general studies have shown that non-believers know more about the Bible than Christians. That's evidence, baby. The probability therefore\xa0 that non-believers will not learn as much from you in our book is more likely, than otherwise.\n\nSo these speculations of mine have evidence for them. Evidence. That's what I'm talking about, here, there, and in our co-written book. You must skirt it at almost every step in order to believe. \n\nAnd you provide some evidence that this is what you do here. You compared the probabilities of my speculations with predicting how many people will get rained on next February 18th. I did not say how many believers would learn more from me than you, nor did I speculate how many skeptics would not learn as much from you. I only speculated than MOST believers would learn more from me. Most, as defined as above 50%, minimally. You however compared my speculations with prediction of how many people would get rained on next February 18th. That's asking someone to specify a mathematical number of people who will get rained on. You are also asking for the impossible, or the near impossible, since no one can predict what the weather will be like on one part of the planet seven months from now (charitably assuming that's your comparison rather than asking someone to predict the number of people who will get rained on globally). w\n\n*ahem* there is absolutely NO comparative parity here at all.\n\nThis is what I see you do all of the time.\n\nThe unfortunate thing is that I have to spend 15-20 minutes explaining this to your deluded mind. That's a waste of your mind in my opinion, a waste of an otherwise bright mind who would never use it in like this in any other area of life except when it comes to your faith.\n\nNot only that, but I predict you are not done defending this utterly ignorant comparison.\n\nYou do realize that I've stopped wasting so much time blogging because of Christan like you, correct? Your reasoning abilities when it comes to your faith is just that bad, sorry. I have no hopes of convincing you jsut as I have no hopes of convincing a leader in Scientology. You cannot be argued out of your faith because you were never reasoned into it in the first place.\n\nThere is only hope for others."""
3218,0,,"""@ikathyv it's a stupid word that's been abused by stupid people"""
3228,0,,"""So the best thing to do to help fight addiction problems is to legalize?\\xc2\\xa0 Not sure I get Tony's point.\\n\\nAlthough you can argue that some drugs be decriminalized for possession or use, those arguments fall flat when it comes to cocaine or prescription drugs.\\xc2\\xa0\\xc2\\xa0 You can blow your mind out on weed for days and just be in a stupor.\\xc2\\xa0 Many prescription drugs are beneficial at so many milligrams per body weight, but deadly at twice the dose.\\xc2\\xa0 Alcohol creates a myriad of variables when mixed with even Tylenol, let alone prescription drugs.\\n\\nTony should have used this occasion to get people to donate to charities that help rehabilitate people. \\n"""
3238,0,20120612131500Z,"""They are on the level of crazy 9/11 truthers and moon-landing deniers now"""
3248,0,20120611201545Z,"""Wow, Vicky<2, you finally got one right... Now you only need about 15,000 more to get out of the hole... But, you'll need to make sure you adhere to the definition of an opponent. If you compare the two definitions - that of an opponent as compared to the definition of an enemy - you seem to be better classified into the category enemy by the rote definition..."""
3258,0,20120529004627Z,"""Bethany - catch some of those flying ants - put them in a baggie and look up ""termites"" on the internet.  Then talk to your building super.  Because I think that what you have are swarming termites.  I say that because a lot of people have your experience and they almost all think that they are flying ants.  They aren't.  They're termites.  You should catch a few and compare them to what you find on the internet."""
3268,1,20120619010019Z,"""What a pathetic little man you are."""
3278,1,20120527194144Z,"""Think if a little man like PAC makes floyd run for his life,I wonder what he will do if he did have to fight S.R.R  He would pull an OJ in a bronco with the gu.n to his pointed head"""
3288,0,20120619185736Z,"""A little lipstick on your palms, & off to the jerk match."""
3298,1,20120610074805Z,"""_go_eat_your_dog_you_pos_libtard"""
3308,0,20120611053334Z,"""ramdin fuck off richard sir was great....n u hve 2 apologize him"""
3318,0,20120610025948Z,"""Box out you Fuckers! #celtics"""
3328,1,20120502142323Z,"""Floyd, you are a coward, plain and simple.\n\nThat is all."""
3338,0,,"""WOW... \\n\\nA blogger who calls others names...\\n\\n\\n...perhaps you are a blog whore...  \\n\\nPeople usually talk best at what they are very familiar with...\\n\\nGreat conservation... \\n\\nObviously you live in your own head...\\n\\nRead your very inane comments.\\n\\nLet's see what Alinsky talking points are you at... \\n\\n\\n\\n#5 or #10?"""
3348,0,20120530005457Z,"""Tell him to hang in there look at Brian Baker for inspiration"""
3358,0,20120618204847Z,"""No, because you are wrong."""
3368,0,20120618192740Z,"""Always in our thoughts, you and your gorgeous babies, always feel our love and respect coming your way , you are an inspiration to many of us, and I know Sandra, Irene and everyone else\xa0 say it better than I\xa0 ever can xxx"""
3378,0,20120612035550Z,"""SOY INGENIERO EN JARDINERIA\nY ES YARDERO...\nY NO SE USAN INSECTIZIDAS\n SI NO FERTILIZANTE Y IO NO LO \nAPLICO SOLO OPERO LAS.MAQUINASSSS\nDESDE.UNA 21. HASTA UNA 113"""
3388,0,,"""That seemed weird. \\xc2\\xa0The acting was odd to me. \\xc2\\xa0I guess that's what happens when you are mid scene. \\xc2\\xa0Or when your one night fling leads to a crib and playpen the next day. \\xc2\\xa0Is this women going to end up good and trapped in a supernatural existence or is she going to be the evil witch who will kill her own daughter if she strays too far? \\xc2\\xa0Guess we wait until Friday."""
3398,0,20120620030247Z,"""Ouch I wouldn't call her a turd jeez I mean she is not a very talented actor or a model but she isn't a turd."""
3408,1,20120611120914Z,"""You are a COMPLETE idiot...not even a partial."""
3418,1,20120530000434Z,"""Go fuck yourself you dumbass bitch. MEGAN FUGATE IS A DIRTY ASS LYING GUTTER SLUT FUCKIN WHORE AND I WOULD SHOOT THAT BITCH MYSELF. and you don't know shit about the trial. DON'T YOU EVER TALK SHIT ON MIKE OR DYLAN YOU FUCKIN CUNT. And yeah Dylan was there that night it fuckin happened you dumb bitch. You don't know shit I know EVERYTHING. so go bury yourself a fuckin hole, lay in it, and fuckin die and we can put Megan fugate right next to you:)) and you both can fuckin die and rot in hell together you dumb piece of shit cunt. Go fuckin die so I can shit and piss on your grave."""
3428,0,20120612151312Z,"""I agree to a point.\xa0 I beieve that a lot of today's violence is due in part to the change we all got in 2008.\xa0 People are desparate and many are willing to do the unthinkable.\xa0 I can't imagine what would make a father do this in front of his children, though.\xa0 This is something they certainly,\xa0didn't need to be present for."""
3438,1,20120610120852Z,"""that bitch was dead wrong just because she had a fucked up life dont mean take someone else r.i.p. Hernandez life gone before he got to live it senseless at&t giving out Iphones for a penny fuck it let that bitch dial collect for the rest of her life she dont even deserve that much stupid bitch"""
3448,0,20120529210441Z,"""And Barry tries to convince us he's switched to Christianity...we're not all\xa0as stupid as he looks."""
3458,1,20120609220658Z,"""by the way, Leidiot is a jerk."""
3468,0,20120619012127Z,"""Amen to that shit. Preach it!!"""
3478,0,20120620124758Z,"""Born in america raised by his cubam parents your point is what?"""
3488,0,20120609232523Z,"""Dice is going to be the COD, MW killer without a doubt."""
3498,1,20120527233715Z,"""You sir are a complete idiot"""
3508,1,20120619203806Z,"""You, sir, are an idiot"""
3518,1,20120529030245Z,"""really - what planet are you on?"""
3528,0,20120529020919Z,"""I say both teams have a 50/50 shot of winning this game\nhehe"""
3538,0,20120528214659Z,"""yes I am...so why not join us and have even more posting..."""
3548,1,20120610062810Z,"""...Or not nigga! Put that shit away. take your ass home and flush that shit."""
3558,0,20120529031147Z,"""how did the nonsense technicals play any part in this game?  exactly it didn't. you just wanna make excuses for the old and slow big 3 three"""
3568,0,20120612131545Z,"""I think you're making a fairly common mistake in assuming anyone who doesn't vote Conservative is ""progressive"". Most of the Labour heartland up here in the North is deeply conservative in attitudes towards benefits, immigration, Europe and many other things, but the Tory Party are badly damaged goods here. Labour just put the frighteners on the voters by saying ""vote for us or the Tories get in again"".\nIf the Tory party implodes and is no longer there to be used as a threat, Labour will not last much longer."""
3578,0,20120528100210Z,"""Damn!!! You are quite the hottie!!!!!"""
3588,0,20120527173236Z,"""How much trouble would I get into if I just walked up to someone and punched them in the face? (I'm looking at you izzy gutierrez)"""
3598,1,20120529044406Z,"""GAY FAGGOT NERD FUCKERS \r\nTROLOLOLOLOLOLOLOLOLOLOLOLOLLOLOOLOLOLOLOLLLOLLLLOLOLOLOLOLOLOLOL"""
3608,0,20120610073005Z,"""Cyber-bully is it now, as well as moron, idiot, freak... and the rest.\nYou know you have met your match on this topis, so just go quietly will you. \n\nPerhaps I will not spot your next posting, and you will get away with it. Bur perhaps not, and I will have the pleasure of refuting you again, who knows?"""
3618,1,20120320191207Z,"""Proof positive that you are idi0t"""
3628,1,20120528134547Z,"""P.S. And drop that loser Suzy.\xa0 You are a LOSER and a trouble maker.\xa0 Exit stage left, and go get a job.\xa0 It is a RAP!!!!!"""
3638,1,20120620160136Z,"""Obviously you are a deeply sad, twisted and debauched indivudal whom if I were to meet I would take great pleasure in tearing the face clean off.\n\nWhy don't You top yourself and o the world a favour, no doubt after you've had one final masturbation anout Jon Venables you little maggot"""
3648,0,,"""Deserving winner! Wonderful submission, and wonderful shelter! God bless the bullys!"""
3658,0,20120529200147Z,"""I've only been a fan since the ""A"" line, Elias, Arrnott and Sykora."""
3668,0,20120620121404Z,"""@YinzerinCT\xa0\xa0@BGW\xa0You and her would have the greatest reality tv show of all time. I would watch you verbally abuse her all day and night."""
3678,1,20120527173005Z,"""""Papism""?  How about ""Popery""?  Aren't you late for your klavern meeting?  Sheets washed and starched?  Eyelits cut in the white hood?"""
3688,0,20120529144325Z,"""According to the on-the-scene french newsman, happened to be moving through the crowd. \xa0That's all it takes."""
3698,1,20120320212012Z,"""you are an idiot and doubt very seriously you have ANY proof to back such a ridiculous statement"""
3708,1,20120620145406Z,"""No you f u c k head!!!!!!!!!!!"""
3718,0,,"""@jeremyziglar @butch.fries There is a WAFFLE STATION, GODLESS LIBTARD. tHAT IS WHY!"""
3728,1,20120529210341Z,"""SO freaking busy ... so little time, so many fucking idiot sheeple! \xa0\n\nI struggle to understand the depths that the zit-club has sunk to. \xa0It's like a never ending sucking machine pulling them down Down DOWN further trapped in the maze of their own delusions. \xa0WHAT? \xa0Hands? \xa0She's devoted a post ... an entire post! to the discussion of hands, complete with blown up pictures and pie charts and hair follicles under the microscope. \xa0I do hope she realizes that she CAN'T get a DNA sample from a picture that Kate posted on her Twitter account."""
3738,0,,"""@Kick Ass I've never been pulled over by a guy dressed up in SWAT gear and I used to live in North Hollywood."""
3748,0,20120514051136Z,"""She is as irrelevant as Bush, Sarkozy and the other practioners and adherents of this  conservative austerity bullshit.\xa0 Obama better get his finger up and learn which the wind is blowing, because he is about half austere himself.\xa0 This shit has had its day and people now know it was all a manufactured solution that was counter-intuitive from the beginning and it was sold to frightened people by snake oil salespeople.  It is great to see that people all over the world are finally waking up and rejecting this shit once and for all; except for those ignorant followers of that fear monger extraordinaire Wrong Paul\xae\u2122!\n\nThe Vons were educated idiots who fooled a lot of people from Europe to America for a long time!  \n\nWhen this  Austrian School economic scourge is wiped from the face of the earth I will be a happy man!  Until then I will harass and condemn all who advocate, worship it and/or practice it!  For far too many like Wrong Paul\xae\u2122 it is a religion.  Fuck them!"""
3758,0,,"""desperate sad women"""
3768,0,20120612034146Z,"""Why not? \xa0They used flame throwers in Aliens?"""
3778,0,20120620175803Z,"""They are only covering it because CBS has been for over six months. \xa0They can't look as if they ignored the story. \xa0CNN's ratings are already bad enough."""
3788,0,20120515133017Z,"""...gorgeous! Get off your high horse Sun, have a look around your office  (including your page 3 girls!!!) and find how many people you have  without any cellulite"""
3798,0,20120619055516Z,"""I had my time with mental cases\xa0 \n\nFour2go has\xa0 a rejection problem"""
3808,1,20120620025935Z,"""Otherwise quit acting like an internet tough guy who lives in his moms basement."""
3818,0,,"""Yes, Rush is correct!\\xc2\\xa0The mainstream media is Obama's watchdog, pure and simple. By the way,iIn case you didn't know it, \\xc2\\xa0David Brock is a former and disgruntled conservative, who is acting out becasue he felt that conservatives rejected him due to his gay lifestyle! That is exactly why he is vengefully attacking Fox News and all conservatives!\\n\\n\\xe2\\x80\\x9cMedia Matters is an arm of the Democratic Party; nothing more, nothing less!\\xc2\\xa0"""
3828,0,20120618221906Z,"""Just uploaded episode 267 on youtube!!!!!\nHope you enjoy!! :)\n\n\xa0<object style=""height: 390px; width: 640px""><param name=""movie"" value=""http://www.youtube.com/v/dQw4w9WgXcQ?version=3&feature=player_detailpage""><param name=""allowFullScreen"" value=""true""><param name=""allowScriptAccess"" value=""always""><embed src=""http://www.youtube.com/v/dQw4w9WgXcQ?version=3&feature=player_detailpage"" type=""application/x-shockwave-flash"" allowfullscreen=""true"" allowScriptAccess=""always"" width=""640"" height=""360""></object>"""
3838,0,20120612021220Z,"""My moms loved her some Dallas back in the day.  Had me watching it.\n\nI might have to check it out."""
3848,1,20120618192703Z,"""Kurius, you said everything that needed to be said here.\xa0 I will still add that Charles you are a pretentious toolbox for thinking your opinions are remotely viable.\xa0 Scooby..........you moron, DJ's are musicians because they make music.\xa0 Just because they don't play an instrument and you don't like the music they produce doesn't mean a damn thing.\xa0 Charles and Scooby.....You Fail!"""
3858,1,20120620054110Z,"""So you call any teen who gets pregnant a ""dumb bitch""?\xa0 That's freakin dumb.\xa0 You know, it happens sometimes.\xa0 \n\nYeah, try getting out from behind your computer screen and saying that to someone's face, you pussy.\xa0\xa0 I can't get enough of you ""compassionate, loving, selfless, kind, looking-out-for-your-fellow-man"" libs.\xa0 You just love to call everybody who disagrees with you ""bigoted,"" and you don't realize what a polluted soul you have."""
3868,0,20120515053327Z,"""I recently just watched the documentary Such Hawks Such Hounds and holy god damn sunnuva bitch are there a whole lot of bands I need to start listening to. I have no idea how I've gone this long without listening to Sir Lord Baltimore."""
3878,1,20120529201705Z,"""You should man-the-fuck-up and read the God-dammned books. Then whenever someone brings this shit up you can say ""well, I don't watch much TV, but in the <i>book</i>..."""""
3888,0,20120515062118Z,"""you konw what? just know bullshit"""
3898,1,,"""You really should get other news sources and get you face out of ther gay mags."""
3908,1,20120609212303Z,"""Other? A virus isn't an organism you idiot. It's a particle. This is why we think you're stupid."""
3918,0,20120610042233Z,"""clark just needs to stop pushing and pulling on her and just let her go, dont hate lana just because shes prettier then u"""
3928,1,20120610125954Z,"""You're avatar is fail. Loser."""
3938,0,20120612001129Z,"""MrO,\n\nProof is shown by liberals not wanting to remove illegals and dead people from voting registers. That's about as dishonest as you can get."""
