,Insult,Date,Comment
2814,0,20120619122648Z,"""Chucklefuckers next door to Fuddruckers for a bite before the show."""
2824,0,20120610053652Z,"""Nigga old, his memory aint like it used to be."""
2834,0,,"""Ten Reasons Why Gay Marriage is Wrong\\n\\n01) Being gay is not natural. Real Americans always reject unnatural things like eyeglasses, polyester, and air conditioning.\\n02) Gay marriage will encourage people to be gay, in the same way that hanging around tall people will make you tall.\\n03) Legalizing gay marriage will open the door to all kinds of crazy behavior. People may even wish to marry their pets because a dog has legal standing and can sign a marriage contract.\\n04) Straight marriage has been around a long time and hasn't changed at all; women are still property, blacks still can't marry whites, and divorce is still illegal.\\n05) Straight marriage will be less meaningful if gay marriage were allowed; the sanctity of Britany Spears' 55-hour just-for-fun marriage would be destroyed.\\n06) Straight marriages are valid because they produce children. Gay couples, infertile couples, and old people shouldn't be allowed to marry because our orphanages aren't full yet, and the world needs morechildren.\\n07) Obviously gay parents will raise gay children, since straight parents only raise straight children.\\n08) Gay marriage is not supported by religion. In a theocracy like ours,the values of one religion are imposed on the entire country. That's why we have only one religion in America.\\n09) Children can never succeed without a male and a female role model at home. That's why we as a society expressly forbid single parents to raise children.\\n10) Gay marriage will change the foundation of society; we could never adapt to new social norms. Just like we haven't adapted to cars, the service-sector economy, or longer life spans."""
2844,0,20120619051318Z,"""If you're seeing him while having a heart attack, fuck yes. \xa0Yes, you do need health insurance or the hospital is going to take everything you ever owned."""
2854,0,20120527213041Z,"""Mets are enjoying life right now. And as much as it annoys me, it doesn't bother me, I'm kind of happy for them like a big brother looking at his loser little brother trying to better themselves. GOOD FOR YOU LITTLE METS :)"""
2864,0,20120619145628Z,"""It is bad!\xa0 I can't even begin to reflect and do justice to how much damage this program has caused children-\xa0 I was dealing with kids in and out of foster care- know of many who were abused, lots on drugs and alcohol now because of abuses- NO ONE CARES- give the fosters $ and close the door- if you have a working fire/smoke alarm and lock up your guns you are GOOD to go"""
2874,1,20120515211810Z,"""Still proclaiming your stupidity"""
2884,0,20120530151552Z,"""I live in Michigan, and there's a meth lab right down the road that got busted. What say you?"""
2894,0,20120529020419Z,"""I hope the gobbly gooker is a unlockable character  on wwe 13"""
2904,0,,"""Is it just me or does that picture of David Brock scream "" I can suck start a B 52 """""
2914,0,,"""way to go Sweden getting your ass handed to you by Americans.\\xc2\\xa0"""
2924,0,20120612125211Z,"""A car wreck?\xa0 This looks more like a 500 car pileup on a fog-shrouded\xa0icy road to me! Those involved in the crash at the front can\xa0hear the vehicles crashing one-by-one in the\xa0back with no end in sight."""
2934,1,20120612004040Z,"""Would it make ya feel any better if he was molesting girls? You're really dumb, but you're dumb by choice. You choose to ignore everyone telling you facts, but you choose to be dumb."""
2944,0,20120619030430Z,"""Very, very, very,\xa0very, very,\xa0very, very,\xa0very, very important studies?"""
2954,1,20120610065523Z,"""How can you possibly be such an ass hole all the time? Jesus, this is exhausting. People that say they have big dicks generally have small ones. Hahah, believe it or not, I defended your bitch ass when you first joined the website. Pussy."""
2964,0,20120528002538Z,"""All da hoes love me, you know what it is. \xa0Rack City\xa0@bitch:disqus"""
2974,0,,"""I am a sales arborist in the DC Metro area. I have grown all too accustomed to the status quo set by Service Magic. As a credentialed and educated professional in my field it has become quite disturbing to work with the environment that Service Magic has created, i.e. a false sense of qualification of vendors to the consumer. I have spoken with many arborists from other firms in our region and all say the same thing. This could have been a beneficial service, but without demanding proper insurance and credentials from its vendors it simply becomes a means for the unlicensed and uninsured vendors to gain business they are not qualified to perform. This also leaves the qualified professionals, such as myself, without a fair cost comparison to offer our clients. The fact of the matter is, companies pay tens of thousands of dollars a year for proper insurance, not to mention the cost of education to aquire proper credentials. Service Magic comes along and opens up an outlet for those who have not performed their due diligence in aquiring these necessary benchmarks to practice their craft to be solicited to the masses as ""qualified vendors"". It\\'s a shame and has become a menace to the integrity of my profession and those of us who have worked hard and payed countless dollars to make ourselves a true qualified vendor. My hope is that the people at Service Magic make immediate change in their qualification of vendors."""
2984,0,20120620000651Z,"""We knew we were in trouble from day One... \xa0Nobel Peace Prize,...For What??? What aFucking Joke"""
2994,0,20120619170204Z,"""My issue is not with the shoes.\xa0 I don't care about them.\xa0 If they invoke a certain response or emotion from someone it's not up to you or I to say someone should feel that emotion.\xa0 WHo the heck are you.\xa0 That's how Jesse feels.\xa0 That's not how ALL black people and these comments demonstrate one of the reasons why race relations have a long way to go.\xa0 There are too many ignorant people still breathing to have a serious dialogue about it.\xa0 Stop telling everyone how they should feel and maybe just listen.\xa0 No one told the majority of Americans not to have an emotional response to 911...despite the fact that they weren't impacted directly.\xa0Did anyone berate you about getting over your hurt?\xa0 \xa0You understand how you can be moved in that instance..but other people are just crazy because they weren't a slave?\xa0 \n\nYou want to dictate how people talk...walk...dress...go the bathroom...etc.. There seems to be no limit.\xa0 \n\nAdidas has every right to sell the shoe and people have every right to express how they feel about it.\xa0 You know..the same way you express how you felt about 911."""
3004,0,20120619130322Z,"""OMG Jesse Jackson, go back to your cave. Slavey is over and has been over. As a country we know we messed up but to our defence it was tribal leaders who sold the slaves to us but regardless. Slavery was ""officially"" ended over 200 years ago and I doubt anyone alive is a former slave so cry me a river build a bridge and get over it already. You wouldve thought all those people standing on that one soapbox, it wouldve broke"""
3014,1,20120530053907Z,"""You are despicable and disgusting."""
3024,0,20120620074050Z,"""strongly agreed, they are born and destined to killed with d support of their imam & their leaders, they are blood suckers. their 10th generation will never no peace. group of\xa0 beggars!"""
3034,0,,"""@Jerky lol. i've once sent a choccie cake to seattle. so don't dare me."""
3044,0,20120619120719Z,"""I wish him well, but athletics are tough when you've lost your confidence"""
3054,1,,"""why don't your wife blow all off\\xc2\\xa0the liberals for a quarter each and donate the money,,,????"""
3064,0,20120611184422Z,"""solution: stop giving fucks"""
3074,0,20120529230017Z,"""The same bus drivers carried epl players (i.e. Chelsea) who WON THE CL."""
3084,0,20120619190308Z,"""Yeah, guess it really must hurt him to cash that HBO paycheck every week"""
3094,0,20120609223231Z,"""Porn star much?\xa0 If you aren't, you need to be.\xa0 Way hot."""
3104,0,20120620101445Z,"""Um, I think Adele is beautiful. Her voice and personality in general is prob better than yours a MILLION times.\n\n\nHow can you even fucking say things like ""Fat people are gross"" WOWWW.\n\nDiscrimination\xa0much?\xa0\n\n\n*SMH*"""
3114,0,20120527155050Z,"""Are you an Egyptian Copt?"""
3124,0,20120620042329Z,"""I disagree, Barack obama has a significant amount of experience in economics.  All that experience as a community organizer."""
3134,1,20120612023305Z,"""fucking idiot!"""
3144,0,20120611165712Z,"""You did your job, you redirected a KU basketball article \xa0on to football. \xa0Great job, as far as your earlier post, misery fools did start talking trash, I threw it back at them. \xa0\nWhat's really funny is misery fans talking about a mediocre football program, agreed better than KU, on a KU basketball article. \xa0roar pussycat roar.\nIf you don't like my posts, don't read them. \xa0I do not post on misery articles, although I do read them on occasion. \xa0Have scanned the posts from their fan base, interesting bunch. \xa0Like a strange mixture of a Jim Jones home brew. \xa0\nNow straighten your antlers and march to the east of the sec, or wherever Alabama tells you to. \xa0Meet your new boss, same as the old boss."""
3154,1,20120610133621Z,"""how many times do i have to tell u retards. i dont live in the uk. it was 2pm when i commented u utter bellend."""
3164,0,20120609204117Z,"""you fucked it u up with stupid music like most these whack niggas do. weak sauce homie"""
3174,1,20120527194934Z,"""@lazerbyte Shut the fuck up -_- so where do you shop your clothes k-mart ? if you dont your a sucker for clothes brand like Hollister or American eagle or some skater brand\n\xa0\nGo kill yourself Your ignorant"""
3184,0,20120619003844Z,"""It's just your opinion indy. As good as anyone elses."""
3194,0,20120610041744Z,"""Look man, I don't think you're an idiot, your statement didn't make sense that's ALL.  Relax.  Some fans say stupid things because they're stupid fans, or they're trolls, or whatever.  I can agree with that.  I just can't even believe how defensive you got about your intelligence level. Yikes."""
3204,0,,"""Good to see the police where able to get their in time to help this lady get to a rape kit. The police should be held accountable for allowing her to be attacked... after all according to the anti gunners the police should be all we need."""
3214,0,20120611185755Z,"""...being as you did not attend ANY school, I can only repeat what JustAsking2012 told you:\n\nDon't get mad as us, when your ignorance is pointed out. We didn't make you babble like that."""
3224,0,,"""Such a very weak response. How would the world function if you were in charge? ""no its ok, Its not my problem\\xc2\\xa0someone\\xc2\\xa0just got robbed, they\\xc2\\xa0didn\\'t\\xc2\\xa0hurt or\\xc2\\xa0threaten\\xc2\\xa0me."" Do you not care about those who work hard?\\n\\nIm wondering if you yourself pay tax? And if you do, how you manage to stay so stoic when you think that those people do nothing all day and take YOUR tax money. Honestly write a book about it.\\xc2\\xa0\\n\\nMy dislike of these people comes from the fact that many many people slave away to make much less and do not have the audacity to make such comments like\\xc2\\xa0""I see eight people here having to choose between eating or heating."" People make those decisions every day! Whilst not living off of others. And before they do that they ditch the booze and fags. There is a thing called principles and I think theirs and yours are lacking.\\n\\n\\n"""
3234,0,20120620032311Z,"""@karimazweena like in fucking medieval   times.."""
3244,1,20120528222439Z,"""shut up faggot face faggot lol"""
3254,0,,"""Gotta love the roads name it sounds so Spanish LOL. Argentina should just shut it mouth as its like us saying we use to own America (which we did) think we should have it back now. but what worse the island never was part of argentina in the first place"""
3264,0,20120620103733Z,"""Get the lottery on kid, you are one lucky boy"""
3274,0,20120529151445Z,"""Here is a fun fact for you Sam:  Solyndra."""
3284,1,,"""lol and by the way u seem with ur anime icon ur just another manga fan that cant get pussy so he jerks off with fake titted women lol i purposely commented again just to piss u off now go eat a dick theirs a pimp sumwhere that needs the money\\xc2\\xa0from your ass on ur knees"""
3294,0,,"""Let's hope it settles down here in the south! My kids will love it"""
3304,0,20120612015929Z,"""Is this one of those Homo Sedin Brothers?  Henrik Im guessing..."""
3314,0,20120619223630Z,"""There's also bugs with vanishing untargetable mobs.\xa0 Everytime you connect with an attack they vanish off screen but still continue to hit you.\xa0 Good times...good times. :)"""
3324,0,20120610230832Z,"""I have to give it to young blood he speaks the truth. But, JOKERS STILL BE EATING THE PUSS, WHILE IT'S STINK. WE DON'T GIVE A FUCK! WE JUST WANT TO WILD OUT AND BE ANIMALS FOR AN HOUR."""
3334,0,20120612074253Z,"""@HDnatureTV I made a review if you wanna know more."""
3344,0,20120529213619Z,"""Well as long as you're cool with it..."""
3354,1,20120620132941Z,"""Quit..fucking..with my trolling..douche"""
3364,1,,"""are you watching or partisapating ill kill you\\xc2\\xa0 hes your not your point and ur ugly and who do you think you are\\xc2\\xa0 you saw thats not enough how many times dose he halt too watch her go\\xc2\\xa0 thats faking it likewats you people fit mad. you dont get it i was not there rite here you hurt my feelingz they think he likes you tou think youll live i s that true ...if you come near my man or my family down here in Louisiana I would rip your eyeballs out with my fingernails. . . I dont need no gun, no knife, I would bloody kill you birch!"""
3374,1,20120320145702Z,"""Eat shit and die Andrew"""
3384,0,20120609164546Z,"""Go get a nice education, learn a little about what made America great, then get a job and do it well and work your way up.\xa0 Some day you'll have money, too.\xa0 Ohhh, and . . .\xa0 stop your envious whining."""
3394,0,20120530024012Z,"""In the past day we've seen Zombies in Miami and now Robots. We're fucked. Get your guns."""
3404,1,20120620180733Z,"""Where's all the Ron Paul trolls, to defend this\xa0piece of shit?"""
3414,1,20120620084802Z,"""@bizora2:disqus you are a pathetic nobody."""
3424,1,20120529020654Z,"""you're an idiot"""
3434,1,,"""For the record, I'm not gay, nor do I understand the attraction. \\xc2\\xa0But self righteous, despicable, vermin like you are the reason OUR Republican party is going to lose the election in November to Bozo. \\xc2\\xa0If I wasn't so disgusted with the sense of entitlement and lack of self responsibility the dems propgate, I'd vote dem. \\xc2\\xa0It's not enough for you to live and let live. \\xc2\\xa0Gays aren't hurting you. \\xc2\\xa0You have to attack their lifestyle as if it's YOUR business what they do behind closed doors. \\xc2\\xa0My guess is you're just another bible thumper, probably with gay tendencies yourself you're fighting."""
3444,0,20120619202105Z,"""CALLIOPE YOU ARE A BEAUTIFUL FLOWER AND DON'T YOU FORGET IT!!! ;w;"""
3454,0,20120528071541Z,"""....From: Rogers v. Bellei, 401 U. S. 815, 831-3 (1971) [CONTINUED]\n.....\n ""There are at least intimations in the decided cases that a dual national constitutionally may be required to make an election. In Perkins v. Elg, 307 U. S. 325, 307 U. S. 329 (1939), the Court observed that a native-born citizen who had acquired dual nationality during minority through his parents' foreign naturalization abroad did not lose his United States citizenship ""provided that, on attaining majority, he elects to retain that citizenship and to return to the United States to assume its duties."" In Kawakita v. United States, 343 U.S. at 343 U. S. 734, the Court noted that a dual national, ""under certain circumstances,"" can be deprived of his American citizenship through an Act of Congress. In Mandoli v. Acheson, 344 U. S. 133, 344 U. S. 138 (1952), the Court took pains to observe that there was no statute in existence imposing an election upon that dual nationality litigant.\n\nThese cases do not flatly say that a duty to elect may be constitutionally imposed. They surely indicate, however, that this is possible, and, in Mandoli, the holding was based on the very absence of a statute, and not on any theory of unconstitutionality. And all three of these cases concerned persons who were born here, that is, persons who possessed Fourteenth Amendment citizenship; they did not concern a person, such as plaintiff Bellei, whose claim to citizenship is wholly, and only, statutory."""""
3464,1,20120619054819Z,"""Because you are an idiot jpcali."""
3474,0,,"""@marcus13 I assume you are one of the immigrants that will be removed!!  I am Irish living in Spain and if I don't work I can't live here...simple.  In England as an EU immigrant, if you can't work...sign on?!  No No!  This has been coming a long time Good Luck to Damian Green and this plan"""
3484,1,20120620053507Z,"""Ignorant, ignorant, ignorant...piece of crap - so is his mother - how dare you defend / blame this behavior!!!Shame on you and the devil you spawned..."""
3494,0,20120527155305Z,"""Yet you reply, LOL"""
3504,1,20120516002001Z,"""You shut your filthy mouth talking about LAs premier team like that. <br>"""
3514,1,20120619061333Z,"""your still a commie basturd, and i hope you get stuffed in a commie oven."""
3524,0,,"""Looks like Obama is going to get the US another credit downgrade for borrowing and spending and failing to come up with a credible plan for tackling the debt.\\xc2\\xa0\\n\\nCredible is the operative word. Obama can blow smoke up the publics skirt all he want to but the S&P and other credit agencies are not going to be fooled in the least. They've already warned of another downgrade and why? Because they don't see ANY real progress being made on Obama's part to intellegently and pragmatically address the issue in a published\\xc2\\xa0plan. And, the reason they haven't is because the president has no interest in cutting spending as long as he can borrow from China, et.al.\\n\\nThe only way out of this mess is with private business growth and if anything can be said of the last\\xc2\\xa03.5 years it's that if Obama is really really good at anything it's squashing growth. So, either we\\xc2\\xa0choose austerity and growth this election or we reelect Obama and face it in bankruptcy. \\n\\nWhat's going to happen to\\xc2\\xa0defense and\\xc2\\xa0social security and\\xc2\\xa0medicare and medicaid and all the social nets\\xc2\\xa0when Obama\\xc2\\xa0can't borrow the money to pay for them? That's what this election is about and that is the only question\\xc2\\xa0that needs an honest answer."""
3534,1,20120611133918Z,"""The hospital has confirmed that he had a seizure.  No alcohol or drugs involved.  Now I suppose by your thinking, the hospital is lying, afterall they are all communists or Nazis.  You sound like a fool."""
3544,0,20120611193001Z,"""So you are saying 3250 $ is not expensive? Rich boy logic .."""
3554,1,20120619225801Z,"""gawd you're f*cking pathetic, how sick is your life to be so hateful?"""
3564,0,20120530031603Z,"""dude dont troll........leave them alone"""
3574,0,20120611184740Z,"""They'll be throwing each other in the bin, but that works, too."""
3584,0,,"""wrent that when stokes eys da was aressted when his pub was raided and the rira was in there """
3594,0,20120609211959Z,"""Amir Bhai you are really doing the Great Job, A Job, A Duty, A Humanity of every Good Citizen of your beloved India. May\xa0ALMIGHTY\xa0ALLAH bless you and your loving ones. Keep It Up......."""
3604,0,20120619235406Z,"""I understand your comments and concerns about national safety and secrets, but you can certainly bet that whatever that is, our enemies undoubtedly already know more about it than we probably ever will.\xa0 National Secrets?\xa0\xa0Not!!"""
3614,1,20120611063425Z,"""you are soooo inteligent white girl. Tell us black people more about ourselves. Im sure u know more about us then we do"""
3624,1,20120611233949Z,"""That d \nBe \nGreat \n\nExcept for , you shouldn't use the word "" WE"" \nYou re a pat het ic loser     , living from oa y Che que to pay Che que \n\nHaiti \nDoesn't \nNeed \nYou \n\nI doubt you can even help yourself .\n\nThank you"""
3634,0,20120610134204Z,"""Whoever down-voted your analogy are f***ing idiots.  Well spoken sir."""
3644,0,20120530024242Z,"""Are you kidding me!  Jail!  Way out of line!"""
3654,0,20120502160539Z,"""let me guess a spinoff with the kid named ""Just some guy"", which would be a dramatic series about how much charlie sheen, duckie and ashton fucked up his life because he had to do naked photo shoots with them?"""
3664,0,,"""50 million Americans are on food stamps, jobs are flying overseas at breakneck pace, we keep shooting ourselves in the foot as far as energy independence, John Corzine walks about free as Americans who speak against the government are persons of interest to Homeland Security, millions of undocumented people pour over the border, and the official policy is not to prosecute them unless they kill Americans or interfere with the CIA's hegemony over drug profits, (yet Granny is forced to take off her diaper, and humiliating scrutiny so that she can be with family to die with dignity (too late)), Congress reaps the profits of insider trading while the system is gamed for the banking and corporations so they can offshore their booty tax free, yet our leaders are behaving like grade school children, sticking their tongues out at one another. And we wonder why America is drowning in debt and beholden to foreign banking interests?\\xc2\\xa0 We have the audacity to lecture Greece, yet our debt makes their liabilities look like penny candy. Keep voting for children people, don't blame DC; look in that mirror."""
3674,0,,"""Poor Liberty Rose.  I have watched her battle via her facebook group and the entire family are so brave!  It was so wonderful when her tumour disappeared!\\n\\n \\n\\nThe teacher is disgusting, why would you make any 4 year old clear up after an ACCIDENT let alone a child who is disabled following a cancer battle!!!!  Shame on the teacher and on the school come to that!\\n\\n \\n\\nWell done Dawn & Carl, keep fighting for your beautiful Daughter!  """
3684,1,20120619022008Z,"""This website should have been named www.haterscentral.com because this website is full of people like you."""
3694,0,20120612033317Z,"""My favorite part was show killing Vince with a shot of air."""
3704,1,20120530054339Z,"""I was just pointing out a fact as to why most SEC fanbases are borderline crazy.  It's all they have.  If that made you upset, get fu<v>cked you whiny little b<v>itch"""
3714,0,20120611201945Z,"""Haha nice one Drew :D you got me :P good game!"""
3724,0,20120618220638Z,"""It's the man in white, get it right. And he only goes to home games."""
3734,0,20120528214611Z,"""Rays lost. Picked up some ground on them."""
3744,0,20120529024607Z,"""Look, I never said he wasn't an athlete or that he was slow. What I stated was that his numbers make it pretty clear that he is not a feature back. If you think he can carry the ball 260 this season and be effective, there is just no evidence to support it."""
3754,0,20120529151809Z,"""Yes they do....and the price we pay is our children's future."""
3764,1,20120618201950Z,"""Hey, Buttfuckle, when your wife is hip deep in the lime light destroying Republicans, will she still have time to vacuum your rug and wipe your bottom for you?\n\nWhat color will your nanny be?"""
3774,0,,"""@Kick Ass @Maybe Because you have men and women of different ideological persuasions, along with judicial philosophies, who have shaped Establishment Clause jurisprudence for centuries.  Expecting some consistency is like expecting the sun to rise in the west."""
3784,1,20120529211805Z,"""is your hat white with a point? does it hide your face! And i don't need to learn from you, your mind is gone; sick"""
3794,0,20120528221156Z,"""More people were picking the rangers and angels than the tigers."""
3804,0,,"""@Flying Squid So, we turn our local police departments into para military units because a handful of cops didn't have M-16s and went against some baddys with mini-14s with the result of a handful being killed.  When was the last time that happened?  Next time you get pulled over by a guy dressed up in SWAT gear I bet you'll think twice.  It's happened, and it's wrong."""
3814,0,,"""I agree that parents are harming their kids with the sugar and processed food and factory-farmed animal products they feed them. HOWEVER, the USDA has a long history of CAUSING THOSE PROBLEMS, not ending them. I think this practice is foul and untrustworthy, like all government/police-state practices this country is adopting. And yet yes, parents need to wake up and step up their game if they want their kids to outlive them.....since this is the first generation that isn't expected to. And that is in large part due to diet and lifestyle, two things parents have 100% control over. So when I see parents get in an uproar over their right to feed their kids GARBAGE, because that lunch technically is NOT healthy,\\xc2\\xa0 it is really sad and I feel sorry for the kids. Not trying to be an ass here, but nobody likes the truth...."""
3824,0,,"""Davis on working for McCain: ""If you thought that ""Celebrity"" ad was racist, you should have seen the ad I wanted to make!""\\n\\n \\n\\nReminds me of the scene in Spinal Tap where record company execs shoot down the band\\'s proposed cover for Smell The Glove, and the band\\'s manager tells the exec, ""Well, you should have seen the cover they wanted to do. It wasn\\'t a glove, I can assure you!"""""
3834,0,20120529155601Z,"""Didnt ""Like it"",\nBut I didnt mind it"""
3844,0,20120612002047Z,"""@SlipResistantShoes\xa0\xa0@DoobyDoobyDoo\xa0\xa0@Adam12 Also this douchebag has been claiming that all these boys are co-conspiring tho get cash the whole time. How can you even freaking say that to victims of sexual abuse. makes me want to punch him."""
3854,1,,"""I swear I hate when U fresh off the boarder wetback crooked eyebrow short hairy mexicans come on our site and bash on us!!! I CANT WAIT UNTIL A REPUBLICAN IS ELECTED SO THEY CAN SHIP U FUCKIN WETBACKS RIGHT BACK TO MEXICO AND CUBA!"""
3864,0,20120612090651Z,"""No, you are wrong."""
3874,0,20120530024324Z,"""are you still here?"""
3884,0,20120611191503Z,"""dropped the ball?\n\ndid they not just lower all their previous models by $100 as well as refresh them with intels latest architecture?"""
3894,1,20120610200754Z,"""You racist bitch"""
3904,1,20120610131048Z,"""Possibly to get your mother and father, you twisted freak!"""
3914,0,20120611150204Z,"""HAHAHAHAA LOOK AT THE WHITE BOY IN THE CAR WHEN HE SAID ""YOU CANT FUCK WITH ME"""""
3924,1,20120530010840Z,"""@Crissa:disqus LaRaza (The Race), NBP. Nation of Islam, Aztlan to name a few are very racist and very left wing. You guys are just scared to call out a black person or a hispanic for racism. I am not scared to call it like I see it. It is easy to attack whites because it makes you feel good about yourself, you think the minorities will like you if you attack whites too. Be freaking honest with yourself. This has to be one of your dumbest replies ever Crissa. \n\nI view the world through the eyes of a ""Native American"" as you liberals labeled us. All I see is a self loathing person who wants to feel good about herself and have others like her ""because she cares"". Still all I see is a person who sits on land once hunted and lived upon by the native peoples. How many thousands of Indians died so you can live where you live and feel good about yourself?\n\nYour second sentence makes no sense, because even my staunchest enemies never accuse me broad brushing. When I attack, I am very specific about my targets."""
3934,1,20120610083604Z,"""True, maybe he's deliberately being an assh*le as a self-promotional marketing gimmick, because he knows controversial views will get him attention. \n\nIn that case, let's screw his plan up by avoiding clicks on his articles, and spreading the word to others to do the same. That'll fix his red wagon - and it's looking mighty red."""
3944,0,20120620142813Z,"""@LambeauOrWrigley\xa0\xa0@K.Moss\xa0\nSioux Falls, S.D. I told my boy he should call around today and figure out what the options are. I hope he's doing that."""
