,Insult,Date,Comment
3792,0,20120619220527Z,"""\u201cWith respect to the notion that I can just suspend deportations through executive order \u2014 that\u2019s just not the case. Because there are laws on the books, that Congress has passed \u2014 and I know that everybody here at Bell is studying hard so you know we\u2019ve got three branches of government. Congress passes the laws. The Executive branch\u2019s job is to enforce and implement the laws, and then the Judiciary has to interpret the laws. There are enough laws on the books by Congress that are very clear in terms of how we have to enforce our immigration system, that for me to simply through executive order ignore those congressional mandates would not conform with my appropriate role as president.\u201d-Barack Obama 2011"""
3802,0,20120610043800Z,"""i know it's a movie but sometimes it's just annoying when i see bitches fawking shit up"""
3812,1,20120320143451Z,"""Referred to ""them"" as f ing coons. I'd say that's pretty racist you little slut."""
3822,1,20120528192109Z,"""You are an azz Mejon!!!"""
3832,0,20120619081207Z,"""I like your content thanks for nice posting"""
3842,0,20120619044959Z,"""Damnnnnnn, That shit was epic!!!! What the fuck!!! Wow, keep shreading bro soon you'll be chilling with the big boys. Bmx 4 life nigga!"""
3852,0,20120529181737Z,"""The Christian church repelled the Islamic conquest of Europe about a thousand years ago, but the secular system in Europe right now has opened the door for the Islamization of Europe. \xa0Muslims in Europe have a birth rate more than 4 times higher than native Europeans so it's only a matter of time."""
3862,0,20120611202005Z,"""So, what will you have to say when Obama loses?"""
3872,0,20120528235320Z,"""I never said ""what works for the baby."" I said what works for the mother in terms of her health conditions. And her ability to labor and deliver safely.\r\n\r\nNo one wants to kill babies or mothers. Not ever careless Obs."""
3882,0,20120528061429Z,"""weapons??? what planet are you on???"""
3892,0,20120529125634Z,"""Well! It's going to be an historic moment when Romney clinches the Republican nomination.\n\nMitt Romney is a man of questionable legal and moral birth through his family lineage. There is no doubt he was born in the United States. But his birth--a result of family polygamy--presents an affront to the Christian heritage of this great nation.\n\nMitt Romney's nomination shows just how far this nation has gone, in Christian moral decline."""
3902,0,20120612000545Z,"""Hey Y10, great mets series, missed you all yesterday.Glad we got to use our brooms."""
3912,0,,"""absolutely ridiculous - how many women tenors are there???"""
3922,0,,"""The G.O.P. can cry all they want but ther the ones that screwed up by linking all three of these programs together if they separate them now it will be a political disaster for them they will piss off the unemployed the doctors\\xc2\\xa0and the seniors. The G.O.P.needs to suck it up pass the bill with all three programs until the end of the year. And let everybody know that this is the last of these programs. And\\xc2\\xa0that it won't even come for a vote again. That way everybody has 10 months to\\xc2\\xa0get there affairs in order by the time this ends. And congress both Democrats and the G.O.P. needs to spend the next 10 months working on there competence ethics.\\xc2\\xa0\\xc2\\xa0"""
3932,0,20120527154034Z,"""socaljim:<div><br></div><div>Nope, Kelly should stay and stick around if we go 8-4 or 7-5 IMO. With a new QB coming in you just have that excuse. So yes, there is an excuse. It's not like we have a 4yr starter coming in and last season was a 8-4 or 9-3 record. No high expectations at all. If we surpass them then fine but if we can get at least 8 wins under this schedule and new QB it will be a success.&nbsp;</div><div><br></div><div>Now with USC. If you all dont win your Conference Championship Kiffan should be fired. No excuse why you all shouldnt flat out be undefeated and in the National Championship this year. With that being said. If you all dont win the Conference it will be a huge failed season.&nbsp;</div><div><br></div><div>GO ND!!!!</div>"""
3942,1,20120502172717Z,"""you are both morons and that is never happening"""
